sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename
1_FRVG01000114_05788,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVG01000114
1_RWTY01000001_04509,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWTY01000001
1_CP047068_03021,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP047068
1_RAEZ01000318_03960,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEZ01000318
1_FROU01000127_02837,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FROU01000127
116_LKEG01000001_00588,unannotated protein,98,346,1,86.93,75.126,100,0.0,620.0,pao1_fabv,116_LKEG01000001
1_QVEH01000099_05359,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVEH01000099
1_RWTG01000001_00240,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWTG01000001
1_NIPA01000086_02148,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPA01000086
1_QURF01000001_04645,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QURF01000001
1_RXCX01000001_03744,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCX01000001
27_MDGK01000001_01397,unannotated protein,95,345,1,86.68,75.87899999999998,100,0.0,622.0,pao1_fabv,27_MDGK01000001
1_NSUZ01000001_03597,unannotated protein,2,398,0,100.0,99.497,100,0.0,811.0,pao1_fabv,1_NSUZ01000001
1_NQZL01000010_05487,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZL01000010
1_NSRL01000001_02446,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRL01000001
1_MUKZ01000001_00656,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MUKZ01000001
1_RAEP01000136_04141,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEP01000136
67_JH650757_02728,unannotated protein,151,301,7,76.2,60.0,98,2.6199999999999977e-163,461.0,pao1_fabv,67_JH650757
1_KK213188_01350,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KK213188
24_LSUZ01000001_02342,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.0499999999999986e-167,472.0,pao1_fabv,24_LSUZ01000001
1_FRGT01000114_05144,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGT01000114
9_X01000001_03622,unannotated protein,59,376,0,94.71,85.139,99,0.0,717.0,pao1_fabv,9_X01000001
1_SCZK01000001_02425,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_SCZK01000001
9_PPSG01000100_02130,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,631.0,pao1_fabv,9_PPSG01000100
1_CAADQJ010000001_05834,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQJ010000001
1_NQZZ01000100_02994,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZZ01000100
1_RHSB01000010_05220,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RHSB01000010
1_QVAS01000099_04042,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVAS01000099
1_QVCE01000100_04873,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVCE01000100
1_LKAF01000001_03633,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LKAF01000001
1_JTWL01000001_03838,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTWL01000001
173_UYJC01000070_03115,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,173_UYJC01000070
1_NINS01000001_00288,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NINS01000001
24_CP043835_04005,unannotated protein,156,308,5,77.78,59.343,98,1.0799999999999993e-165,468.0,pao1_fabv,24_CP043835
1_LRYS01000001_00277,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYS01000001
1_NSNX01000001_00472,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNX01000001
1_RRBQ01000010_05336,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RRBQ01000010
16_CP009290_03372,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_CP009290
1_VAVJ01000001_02009,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVJ01000001
97_RCCF01000001_05540,unannotated protein,79,351,0,88.19,80.15100000000002,100,0.0,656.0,pao1_fabv,97_RCCF01000001
1_RWMC01000001_00247,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWMC01000001
1_NMRR01000009_06246,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NMRR01000009
1_LEGA01000001_05387,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEGA01000001
1_ATAG01000001_02721,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ATAG01000001
1_VZIO01000100_02711,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIO01000100
1_NSMW01000001_00501,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSMW01000001
1_NSSI01000001_00631,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSSI01000001
1_RXAL01000001_00549,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXAL01000001
16_CP027744_02606,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_CP027744
1_NSRB01000001_04574,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRB01000001
1_FRUA01000157_02481,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_FRUA01000157
1_NIPF01000010_00220,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPF01000010
1_FRVE01000111_00468,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRVE01000111
9_CP019431_01654,unannotated protein,95,348,0,87.44,76.131,100,0.0,634.0,pao1_fabv,9_CP019431
1_RWZV01000001_00338,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWZV01000001
1_ABKZ01000658_03562,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ABKZ01000658
1_NSSC01000001_04345,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSSC01000001
1_KI518793_02154,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518793
1_JTRK01000001_04138,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRK01000001
1_LLVJ01000001_05729,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLVJ01000001
49_020209_00897,unannotated protein,98,346,1,86.93,75.126,100,0.0,618.0,pao1_fabv,49_020209
1_NSYO01000001_01015,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYO01000001
9_LN865164_01043,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.1799999999999997e-167,474.0,pao1_fabv,9_LN865164
1_RWOB01000001_04122,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWOB01000001
1_KI517348_01071,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI517348
1_JTPM01000001_04960,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTPM01000001
1_NSUG01000001_03722,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NSUG01000001
1_NBVZ01000001_05020,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_NBVZ01000001
1_QDGE01000001_02361,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QDGE01000001
1_CAADNN010000001_05464,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADNN010000001
1_CABIOP010000001_01491,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CABIOP010000001
115_MDDQ01000001_05253,unannotated protein,97,347,1,87.19,75.377,100,0.0,623.0,pao1_fabv,115_MDDQ01000001
11_BDAA01000001_05447,unannotated protein,97,345,1,86.68,75.377,100,0.0,623.0,pao1_fabv,11_BDAA01000001
1_WOAW01000010_03958,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WOAW01000010
1_UGUN01000003_04848,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_UGUN01000003
16_CP027737_02633,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,16_CP027737
9_SGWK01000001_02929,unannotated protein,96,346,1,86.93,75.628,100,0.0,623.0,pao1_fabv,9_SGWK01000001
1_RXBO01000001_04115,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXBO01000001
1_CP045768_01103,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP045768
1_RABG01000005_01392,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABG01000005
1_MPVJ01000001_04270,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MPVJ01000001
9_VUAZ01000001_05075,unannotated protein,96,346,1,86.93,75.628,100,0.0,622.0,pao1_fabv,9_VUAZ01000001
1_VIID01000100_04807,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIID01000100
1_JTTX01000001_02639,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTX01000001
1_VIHR01000100_05163,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHR01000100
1_LEIP01000001_04567,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEIP01000001
1_SDVS01000100_04111,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SDVS01000100
1_MWLB01000001_05256,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWLB01000001
1_JUAY01000009_00315,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUAY01000009
1_FRKI01000169_01903,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRKI01000169
1_KI519305_01323,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_KI519305
1_UAWU01000013_03760,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_UAWU01000013
1_NIPJ01000033_00684,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPJ01000033
1_JTSF01000001_02492,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSF01000001
7_VZPQ01000001_03788,unannotated protein,94,346,1,86.93,76.131,100,0.0,626.0,pao1_fabv,7_VZPQ01000001
47_MOAT01000016_00939,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,47_MOAT01000016
1_VIIC01000100_00564,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIIC01000100
1_JTXV01000001_05939,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTXV01000001
1_NKYD01000088_03630,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NKYD01000088
1_CAADKM010000001_02158,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADKM010000001
9_CP011525_00940,unannotated protein,154,309,5,78.03,59.848,98,7.849999999999994e-167,471.0,pao1_fabv,9_CP011525
1_VOKY01000100_02562,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VOKY01000100
9_CP042180_04788,unannotated protein,152,309,5,78.03,60.354,98,3.9599999999999972e-168,474.0,pao1_fabv,9_CP042180
1_LSAB01000001_03790,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSAB01000001
1_RWLW01000001_00458,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RWLW01000001
24_CP024086_04429,unannotated protein,149,308,5,77.78,61.111,98,1.7799999999999988e-175,493.0,pao1_fabv,24_CP024086
1_CP032569_01904,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP032569
1_LEJV01000001_02404,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEJV01000001
1_RXCM01000001_00228,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCM01000001
9_NEJS01000001_02702,unannotated protein,155,308,5,77.78,59.596,98,9.249999999999993e-166,468.0,pao1_fabv,9_NEJS01000001
1_RWRZ01000001_02824,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRZ01000001
1_VZIJ01000100_02475,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VZIJ01000100
1_JTPP01000001_00270,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTPP01000001
1_LLLQ01000001_00445,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_LLLQ01000001
1_FRLY01000101_05648,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRLY01000101
1_SRPL01000001_03888,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SRPL01000001
1_NIJB01000001_03688,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NIJB01000001
1_MCMK01000001_01698,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCMK01000001
1_PQBU01000001_02807,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_PQBU01000001
1_CP030327_04971,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_CP030327
1_RRBE01000100_04896,unannotated protein,1,59,0,100.0,98.305,15,1.49e-35,122.0,pao1_fabv,1_RRBE01000100
1_NSMY01000001_04615,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSMY01000001
1_JTOA01000001_01820,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTOA01000001
19_JVSJ01000006_00468,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,19_JVSJ01000006
38_VFIL01000010_00103,unannotated protein,99,346,1,86.93,74.874,100,0.0,621.0,pao1_fabv,38_VFIL01000010
1_VMNO01000100_05903,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VMNO01000100
103_MOBN01000001_04638,unannotated protein,84,351,0,88.19,78.89399999999998,100,0.0,659.0,pao1_fabv,103_MOBN01000001
1_NIOY01000032_03369,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIOY01000032
1_ASQY01000001_02353,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_ASQY01000001
1_CAADKH010000001_00019,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADKH010000001
206_QUZT01000001_00033,unannotated protein,94,347,1,87.19,76.131,100,0.0,626.0,pao1_fabv,206_QUZT01000001
1_WUDI01000100_02256,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WUDI01000100
4_UTKT01000183_03686,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,4_UTKT01000183
9_KV808065_04562,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,9_KV808065
1_NFFF01000100_03328,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFF01000100
1_33432_02314,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_33432
1_RXCI01000001_03098,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXCI01000001
1_WUWO01000001_04022,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_WUWO01000001
1_PHSS01000108_01267,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_PHSS01000108
1_LDKH01000001_01739,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKH01000001
1_RABR01000056_01888,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RABR01000056
11_AKXH02000153_03631,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,11_AKXH02000153
114_JYLM01000010_02983,unannotated protein,97,347,1,87.19,75.377,100,0.0,624.0,pao1_fabv,114_JYLM01000010
1_KI519054_05463,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519054
1_VAVF01000001_05609,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVF01000001
1_CP027174_00722,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP027174
1_RXFB01000001_02444,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXFB01000001
1_NRFC01000010_03717,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFC01000010
1_RWRD01000001_05844,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RWRD01000001
1_LEJN01000001_05020,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEJN01000001
79_MSDH01000003_02212,unannotated protein,98,346,1,86.93,75.126,100,0.0,619.0,pao1_fabv,79_MSDH01000003
1_SCYR01000001_06009,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCYR01000001
1_LSQK01000001_03338,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQK01000001
4_UUPQ01000111_02767,unannotated protein,101,347,1,87.19,74.372,100,0.0,616.0,pao1_fabv,4_UUPQ01000111
1_RXWA01000001_00830,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXWA01000001
53_LZCV01000001_01293,unannotated protein,155,301,7,76.2,58.987,98,4.0999999999999977e-162,458.0,pao1_fabv,53_LZCV01000001
1_CP034430_02161,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP034430
9_PODT01000100_04335,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,9_PODT01000100
1_VWQL01000001_01846,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VWQL01000001
1_NIPC01000005_00249,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPC01000005
1_NQZN01000100_00991,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZN01000100
1_KI518856_01276,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518856
1_LLSN01000001_02290,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSN01000001
1_LKPT01000001_04358,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LKPT01000001
65_JYLP01000010_05221,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,65_JYLP01000010
1_CAADPT010000001_00800,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CAADPT010000001
1_FRUS01000256_01308,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRUS01000256
1_LQQN01000001_01102,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LQQN01000001
1_CUXO01000001_03461,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXO01000001
1_CP027538_00754,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP027538
16_CP045221_01932,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,16_CP045221
1_021577_03140,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_021577
1_CVUT01000001_02640,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUT01000001
1_RWPO01000001_03282,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWPO01000001
1_NRAZ01000010_00987,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRAZ01000010
24_CP014343_04224,unannotated protein,156,300,7,75.95,58.734,98,2.219999999999999e-161,456.0,pao1_fabv,24_CP014343
1_QZZG01000344_00924,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_QZZG01000344
9_VMSG01000010_00014,unannotated protein,85,353,0,88.69,78.643,100,0.0,655.0,pao1_fabv,9_VMSG01000010
1_SBJX01000001_02089,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SBJX01000001
11_F01000001_04800,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,11_F01000001
1_CVWK01000001_00922,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWK01000001
1_JTZA01000001_02376,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_JTZA01000001
9_LMIY01000001_05647,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,9_LMIY01000001
1_NSVN01000001_04034,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVN01000001
1_VAVB01000001_06575,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VAVB01000001
19_JVZW01000005_02184,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,19_JVZW01000005
102_JXDI01000001_05323,unannotated protein,96,346,1,86.93,75.628,100,0.0,623.0,pao1_fabv,102_JXDI01000001
1_018080_01915,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_018080
1_CAADPP010000001_05425,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADPP010000001
23_FOEQ01000034_04171,unannotated protein,154,303,7,76.71,59.24100000000001,98,1.929999999999999e-163,462.0,pao1_fabv,23_FOEQ01000034
1_AYSK01000001_05349,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_AYSK01000001
1_KE503223_00712,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KE503223
11_CP015637_01546,unannotated protein,99,347,1,87.19,74.874,100,0.0,620.0,pao1_fabv,11_CP015637
1_FRVJ01000103_01124,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_FRVJ01000103
1_LLRR01000001_04842,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LLRR01000001
1_RACA01000248_01195,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACA01000248
1_MULD01000001_01486,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MULD01000001
29_ALAQ01000001_05837,unannotated protein,79,349,0,87.69,80.15100000000002,100,0.0,655.0,pao1_fabv,29_ALAQ01000001
1_MWXR01000001_01856,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWXR01000001
1_CUXK01000001_00973,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CUXK01000001
1_LDML01000001_03936,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDML01000001
1_KI518949_05397,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI518949
1_RWSJ01000001_00203,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWSJ01000001
1_NSOT01000001_03737,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSOT01000001
1_NWBW01000001_00386,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NWBW01000001
1_NTAH01000001_06204,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NTAH01000001
1_JTZX01000001_04917,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZX01000001
1_VIHB01000098_05096,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VIHB01000098
1_FRFJ01000157_01978,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_FRFJ01000157
1_NSWP01000001_04148,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWP01000001
1_NFFT01000010_03732,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NFFT01000010
1_LDKR01000001_00112,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDKR01000001
1_CP025049_02040,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP025049
1_LFMO01000001_02704,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LFMO01000001
1_NSVB01000001_02048,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVB01000001
1_NRBN01000010_04184,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRBN01000010
1_FRSN01000241_02628,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSN01000241
1_NSNK01000001_03537,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSNK01000001
1_CAADQR010000001_05854,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADQR010000001
1_SBKC01000001_03143,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SBKC01000001
