"mod_species","ani","subject","clade","subclade"
"avellanae",95.6452,"GCF_001538095.1_ASM153809v1_genomic.fna","syringae",""
"avellanae",95.6369,"GCF_003699225.1_ASM369922v1_genomic.fna","syringae",""
"avellanae",95.6285,"GCF_001293835.1_Pla3988_genomic.fna","syringae",""
"avellanae",95.6227,"GCF_002906135.1_ASM290613v1_genomic.fna","syringae",""
"avellanae",95.6221,"GCF_001401395.1_PatICMP4303_genomic.fna","syringae",""
"avellanae",95.6204,"GCF_001400855.1_PmaICMP3935_genomic.fna","syringae",""
"avellanae",95.6158,"GCF_000980905.1_ASM98090v1_genomic.fna","syringae",""
"avellanae",95.6087,"GCF_001293855.1_Pma90_32_genomic.fna","syringae",""
"avellanae",95.6016,"GCF_002906035.1_ASM290603v1_genomic.fna","syringae",""
"avellanae",95.5964,"GCF_000177475.1_ASM17747v1_genomic.fna","syringae",""
"avellanae",95.5926,"GCF_000765305.1_ASM76530v1_genomic.fna","syringae",""
"avellanae",95.5826,"GCF_001467365.1_ASM146736v1_genomic.fna","syringae",""
"avellanae",95.5799,"GCF_000145885.1_ASM14588v1_genomic.fna","syringae",""
"avellanae",97.3755,"GCF_000245475.1_ASM24547v1_genomic.fna","syringae",""
"avellanae",97.3736,"GCF_002738525.1_ClPS15_genomic.fna","syringae",""
"avellanae",97.367,"GCF_002750505.1_ASM275050v1_genomic.fna","syringae",""
"avellanae",97.366,"GCF_002750435.1_ASM275043v1_genomic.fna","syringae",""
"avellanae",97.3611,"GCF_001270005.1_ASM127000v1_genomic.fna","syringae",""
"avellanae",97.3538,"GCF_002750525.1_ASM275052v1_genomic.fna","syringae",""
"avellanae",97.3458,"GCF_002890475.1_ASM289047v1_genomic.fna","syringae",""
"avellanae",97.3308,"GCF_002750495.1_ASM275049v1_genomic.fna","syringae",""
"avellanae",97.3298,"GCF_000145865.1_ASM14586v1_genomic.fna","syringae",""
"avellanae",95.5139,"GCF_001518695.1_ASM151869v1_genomic.fna","syringae",""
"avellanae",95.4787,"GCF_003205955.1_ASM320595v1_genomic.fna","syringae",""
"avellanae",97.4844,"GCF_009903055.1_ASM990305v1_genomic.fna","syringae",""
"avellanae",97.4737,"GCF_900235905.1_CFBP6411_genomic.fna","syringae",""
"avellanae",97.4409,"GCF_900289095.1_CFBP3800chr_genomic.fna","syringae",""
"avellanae",96.9911,"GCF_003700105.1_ASM370010v1_genomic.fna","syringae",""
"avellanae",96.7799,"GCF_003700345.1_ASM370034v1_genomic.fna","syringae",""
"avellanae",96.7164,"GCF_003700055.1_ASM370005v1_genomic.fna","syringae",""
"avellanae",95.7324,"GCF_900580895.1_p11.G1_genomic.fna","syringae",""
"avellanae",95.7245,"GCF_900580955.1_p11.G5_genomic.fna","syringae",""
"avellanae",95.7203,"GCF_900589785.1_p2.H6_genomic.fna","syringae",""
"avellanae",95.7123,"GCF_900601985.1_p8.G4_genomic.fna","syringae",""
"avellanae",95.7059,"GCF_900601895.1_p8.G1_genomic.fna","syringae",""
"avellanae",95.6974,"GCF_900589695.1_p2.G6_genomic.fna","syringae",""
"avellanae",95.6898,"GCF_900602125.1_p8.H6_genomic.fna","syringae",""
"avellanae",95.6895,"GCF_900602015.1_p8.H1_genomic.fna","syringae",""
"avellanae",95.689,"GCF_900589745.1_p2.H1_genomic.fna","syringae",""
"avellanae",95.6888,"GCF_900598795.1_p4.H1_genomic.fna","syringae",""
"avellanae",95.6875,"GCF_900591215.1_p4.G1_genomic.fna","syringae",""
"avellanae",95.681,"GCF_900580975.1_p11.H5_genomic.fna","syringae",""
"avellanae",95.676,"GCF_900107345.1_IMG-taxon_2687453749_annotated_assembly_genomic.fna","syringae",""
"avellanae",95.6659,"GCF_900235805.1_NCPPB_2254_genomic.fna","syringae",""
"avellanae",95.6609,"GCF_900600385.1_p6.G1_genomic.fna","syringae",""
"avellanae",95.657,"GCF_900235855.1_CFBP1573P_genomic.fna","syringae",""
"avellanae",95.6433,"GCF_900598875.1_p4.H5_genomic.fna","syringae",""
"avellanae",95.6248,"GCF_900600355.1_p6.G2_genomic.fna","syringae",""
"avellanae",95.623,"GCF_900589735.1_p2.G5_genomic.fna","syringae",""
"avellanae",95.6214,"GCF_003699805.1_ASM369980v1_genomic.fna","syringae",""
"avellanae",95.605,"GCF_900602155.1_p8.H5_genomic.fna","syringae",""
"avellanae",95.5942,"GCF_003699505.1_ASM369950v1_genomic.fna","syringae",""
"avellanae",95.5836,"GCF_900235835.1_CFBP3846_genomic.fna","syringae",""
"avellanae",95.5788,"GCF_001401385.1_PapICMP2814_genomic.fna","syringae",""
"avellanae",95.5631,"GCF_000172895.1_ASM17289v1_genomic.fna","syringae",""
"avellanae",95.5417,"GCF_001401135.1_PtoICMP2844_genomic.fna","syringae",""
"avellanae",95.5416,"GCF_002024925.1_ASM202492v1_genomic.fna","syringae",""
"avellanae",95.5369,"GCF_002966555.1_ASM296655v1_genomic.fna","syringae",""
"avellanae",95.5343,"GCF_001294305.1_PmaM4a_genomic.fna","syringae",""
"avellanae",95.5327,"GCF_000177495.1_ASM17749v1_genomic.fna","syringae",""
"avellanae",95.5269,"GCF_000007805.1_ASM780v1_genomic.fna","syringae",""
"avellanae",95.5191,"GCF_001518465.1_ASM151846v1_genomic.fna","syringae",""
"avellanae",99.7313,"GCF_000302915.1_Pav631_1.0_genomic.fna","syringae",""
"avellanae",95.5179,"GCF_003701175.1_ASM370117v1_genomic.fna","syringae",""
"avellanae",95.5133,"GCF_004376045.1_ASM437604v1_genomic.fna","syringae",""
"avellanae",95.5109,"GCF_003701235.1_ASM370123v1_genomic.fna","syringae",""
"avellanae",95.5063,"GCF_009800185.1_ASM980018v1_genomic.fna","syringae",""
"avellanae",95.4983,"GCF_004376015.1_ASM437601v1_genomic.fna","syringae",""
"avellanae",95.5468,"GCF_003700135.1_ASM370013v1_genomic.fna","syringae",""
"avellanae",95.5754,"GCF_003703315.1_ASM370331v1_genomic.fna","syringae",""
"avellanae",95.5596,"GCF_004376005.1_ASM437600v1_genomic.fna","syringae",""
"avellanae",95.5554,"GCF_003700935.1_ASM370093v1_genomic.fna","syringae",""
"avellanae",95.5287,"GCF_003700835.1_ASM370083v1_genomic.fna","syringae",""
"avellanae",95.5426,"GCF_009800205.1_ASM980020v1_genomic.fna","syringae",""
"avellanae",95.5337,"GCF_003700765.1_ASM370076v1_genomic.fna","syringae",""
"avellanae",95.5291,"GCF_003702935.1_ASM370293v1_genomic.fna","syringae",""
"avellanae",95.527,"GCF_004323795.1_ASM432379v1_genomic.fna","syringae",""
"avellanae",95.5235,"GCF_009800225.1_ASM980022v1_genomic.fna","syringae",""
"avellanae",100,"GCF_000444135.1_CLC6_0_3_genomic.fna","syringae",""
"azotoformans",100,"GCF_900103345.1_IMG-taxon_2636416017_annotated_assembly_genomic.fna","fluorescens","1"
"azotoformans",99.9873,"GCF_002091515.1_ASM209151v1_genomic.fna","fluorescens","1"
"azotoformans",99.992,"GCF_001870415.1_ASM187041v1_genomic.fna","fluorescens","1"
"azotoformans",95.9694,"GCF_001466915.1_ASM146691v1_genomic.fna","fluorescens","1"
"azotoformans",99.9933,"GCF_900624915.1_DSM_18862T_genomic.fna","fluorescens","1"
"baetica",99.9593,"GCF_003031005.1_ASM303100v1_genomic.fna","fluorescens","2"
"baetica",98.4106,"GCF_900187585.1_3E19_genomic.fna","fluorescens","2"
"baetica",95.4822,"GCF_003732745.1_ASM373274v1_genomic.fna","fluorescens","2"
"baetica",100,"GCF_002813455.1_ASM281345v1_genomic.fna","fluorescens","2"
"balearica",100,"GCF_000818015.1_ASM81801v1_genomic.fna","stutzeri",""
"balearica",98.457,"GCF_001575025.2_ASM157502v2_genomic.fna","stutzeri",""
"balearica",98.4147,"GCF_001575035.2_ASM157503v2_genomic.fna","stutzeri",""
"balearica",99.9796,"GCF_900103375.1_IMG-taxon_2602042028_annotated_assembly_genomic.fna","stutzeri",""
"balearica",98.2036,"GCF_011106855.1_ASM1110685v1_genomic.fna","stutzeri",""
"balearica",98.4516,"GCF_000828205.1_ASM82820v1_genomic.fna","stutzeri",""
"bauzanensis",100,"GCF_900111225.1_IMG-taxon_2671180106_annotated_assembly_genomic.fna","pertucinogena",""
"bauzanensis",98.3397,"GCF_005096325.1_ASM509632v1_genomic.fna","pertucinogena",""
"bauzanensis",99.9953,"GCF_900114735.1_IMG-taxon_2619618872_annotated_assembly_genomic.fna","pertucinogena",""
"brassicacearum_group",100,"GCF_900103245.1_IMG-taxon_2639762602_annotated_assembly_genomic.fna","fluorescens","2"
"brassicacearum_group",99.9486,"GCF_000263695.1_ASM26369v2_genomic.fna","fluorescens","2"
"brassicacearum_group",99.9431,"GCF_000785375.1_PseuBrassicaPP1_210F_1.0_genomic.fna","fluorescens","2"
"brassicacearum_group",99.5311,"GCF_000510785.1_ASM51078v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.5278,"GCF_000194805.1_ASM19480v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.5084,"GCF_003349815.1_ASM334981v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.9873,"GCF_008801605.1_ASM880160v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.8745,"GCF_008370715.1_ASM837071v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.462,"GCF_003732165.1_ASM373216v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.3436,"GCF_003732145.1_ASM373214v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.3112,"GCF_003732185.1_ASM373218v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.3869,"GCF_000514275.1_ASM51427v1_genomic.fna","fluorescens","2"
"brassicacearum_group",96.5188,"GCF_001425105.1_Root401_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4617,"GCF_002796855.1_ASM279685v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4279,"GCF_000800585.1_PseuPA1G7_1.0_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4914,"GCF_001746815.1_ASM174681v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4672,"GCF_001269635.1_ASM126963v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4057,"GCF_000876175.1_ASM87617v1_genomic.fna","fluorescens","2"
"brassicacearum_group",99.4056,"GCF_001449085.1_ASM144908v1_genomic.fna","fluorescens","2"
"brenneri",99.3737,"GCF_000510915.2_v1_genomic.fna","fluorescens","1"
"brenneri",99.9842,"GCF_007858285.1_ASM785828v1_genomic.fna","fluorescens","1"
"brenneri",99.978,"GCF_008386555.1_ASM838655v1_genomic.fna","fluorescens","1"
"brenneri",100,"GCF_900105815.1_IMG-taxon_2639762518_annotated_assembly_genomic.fna","fluorescens","1"
"brenneri",99.288,"GCF_900004755.1_PSEFL294_LIB5742_genomic.fna","fluorescens","1"
"cannabina",100,"GCF_900100365.1_IMG-taxon_2667527432_annotated_assembly_genomic.fna","syringae",""
"cannabina",97.5361,"GCF_000145845.2_ASM14584v2_genomic.fna","syringae",""
"cannabina",97.5023,"GCF_001293575.1_PmaYM7930_genomic.fna","syringae",""
"cannabina",95.5802,"GCF_900114665.1_IMG-taxon_2687453748_annotated_assembly_genomic.fna","syringae",""
"cannabina",97.4922,"GCF_003699915.1_ASM369991v1_genomic.fna","syringae",""
"cannabina",97.4464,"GCF_003699905.1_ASM369990v1_genomic.fna","syringae",""
"cannabina",95.6265,"GCF_900106705.1_IMG-taxon_2687453747_annotated_assembly_genomic.fna","syringae",""
"cannabina",99.892,"GCF_008692875.1_ASM869287v1_genomic.fna","syringae",""
"cannabina",95.6241,"GCF_004362325.1_ASM436232v1_genomic.fna","syringae",""
"capeferrum",99.4395,"GCF_000763225.1_ASM76322v1_genomic.fna","putida",""
"capeferrum",100,"GCF_000731675.1_ASM73167v1_genomic.fna","putida",""
"capeferrum",99.4966,"GCF_009737195.1_ASM973719v1_genomic.fna","putida",""
"capeferrum",99.4334,"GCF_900187555.1_s3f19_genomic.fna","putida",""
"caricapapayae",100,"GCF_001400735.1_PcaICMP2855_genomic.fna","syringae",""
"caricapapayae",97.3662,"GCF_001400835.1_PheICMP4531_genomic.fna","syringae",""
"caricapapayae",99.9666,"GCF_008692855.1_ASM869285v1_genomic.fna","syringae",""
"caricapapayae",99.0111,"GCF_003703145.1_ASM370314v1_genomic.fna","syringae",""
"caricapapayae",97.623,"GCF_003702855.1_ASM370285v1_genomic.fna","syringae",""
"caricapapayae",97.583,"GCF_003703295.1_ASM370329v1_genomic.fna","syringae",""
"caricapapayae",99.8436,"GCF_003703245.1_ASM370324v1_genomic.fna","syringae",""
"caricapapayae",97.557,"GCF_003701315.1_ASM370131v1_genomic.fna","syringae",""
"caricapapayae",97.5834,"GCF_001401315.1_PtgICMP4091_genomic.fna","syringae",""
"caricapapayae",97.5779,"GCF_003703055.1_ASM370305v1_genomic.fna","syringae",""
"caricapapayae",99.982,"GCF_003699475.1_ASM369947v1_genomic.fna","syringae",""
"cedrina",100,"GCF_900104915.1_IMG-taxon_2636416193_annotated_assembly_genomic.fna","fluorescens","1"
"cedrina",99.9903,"GCF_001983175.1_ASM198317v1_genomic.fna","fluorescens","1"
"cedrina",99.9919,"GCF_900625035.1_DSM_17516T_genomic.fna","fluorescens","1"
"alcaliphila_group",98.2429,"GCF_000319815.1_Psalc341.0_genomic.fna","oleovorans",""
"alcaliphila_group",98.7091,"GCF_001422075.1_Leaf83_genomic.fna","oleovorans",""
"alcaliphila_group",100,"GCF_900102635.1_IMG-taxon_2663762777_annotated_assembly_genomic.fna","oleovorans",""
"alcaliphila_group",95.599,"GCF_004369025.1_ASM436902v1_genomic.fna","oleovorans",""
"alcaliphila_group",97.0679,"GCF_003269355.1_ASM326935v1_genomic.fna","oleovorans",""
"alcaliphila_group",97.2129,"GCF_000465575.1_GS_De_Novo_Assembly_genomic.fna","oleovorans",""
"alcaliphila_group",97.1244,"GCF_000974625.1_ASM97462v1_genomic.fna","oleovorans",""
"alcaliphila_group",97.0953,"GCF_001653895.1_ASM165389v1_genomic.fna","oleovorans",""
"alcaliphila_group",97.0639,"GCF_003269315.1_ASM326931v1_genomic.fna","oleovorans",""
"alcaliphila_group",97.0261,"GCF_003269375.1_ASM326937v1_genomic.fna","oleovorans",""
"alcaliphila_group",95.6432,"GCF_002803095.1_ASM280309v1_genomic.fna","oleovorans",""
"chloritidismutans_group",97.4229,"GCF_002843895.1_ASM284389v1_genomic.fna","stutzeri",""
"chloritidismutans_group",100,"GCF_000495915.1_PseChl_genomic.fna","stutzeri",""
"chloritidismutans_group",96.7697,"GCF_000267545.1_ASM26754v1_genomic.fna","stutzeri",""
"chloritidismutans_group",97.4119,"GCF_900638035.1_55147_C01_genomic.fna","stutzeri",""
"chlororaphis",99.9989,"GCF_001269625.1_ASM126962v1_genomic.fna","fluorescens","3"
"chlororaphis",99.9918,"GCF_002091535.1_ASM209153v1_genomic.fna","fluorescens","3"
"chlororaphis",97.8936,"GCF_002884075.1_GW247-5R2A_genomic.fna","fluorescens","3"
"chlororaphis",97.8917,"GCF_002883455.1_FW305-25_genomic.fna","fluorescens","3"
"chlororaphis",97.8798,"GCF_002883395.1_GW456-L14_genomic.fna","fluorescens","3"
"chlororaphis",97.8718,"GCF_002883425.1_FW126-L8_genomic.fna","fluorescens","3"
"chlororaphis",97.8537,"GCF_002883415.1_GW456-L12_genomic.fna","fluorescens","3"
"chlororaphis",97.801,"GCF_002843625.1_ASM284362v1_genomic.fna","fluorescens","3"
"chlororaphis",97.6067,"GCF_000282175.1_Pseudomonas.strGM17_v1.0_genomic.fna","fluorescens","3"
"chlororaphis",97.2112,"GCF_000281915.1_ASM28191v1_genomic.fna","fluorescens","3"
"chlororaphis",97.1996,"GCF_003350145.1_ASM335014v1_genomic.fna","fluorescens","3"
"chlororaphis",97.0978,"GCF_001602135.1_ASM160213v1_genomic.fna","fluorescens","3"
"chlororaphis",97.0352,"GCF_003202055.1_ASM320205v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2521,"GCF_001269595.1_ASM126959v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2428,"GCF_002901665.1_ASM290166v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2039,"GCF_001269575.1_ASM126957v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1941,"GCF_000512485.1_PCYL_1_genomic.fna","fluorescens","3"
"chlororaphis",95.1766,"GCF_000813225.1_ASM81322v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1681,"GCF_002844145.1_ASM284414v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1458,"GCF_000264555.1_ASM26455v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1436,"GCF_000761195.1_ASM76119v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1395,"GCF_003184125.1_ASM318412v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1343,"GCF_002355875.1_ASM235587v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1311,"GCF_000698865.1_ASM69886v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1046,"GCF_000506385.1_PcsubspaPBSt2-2.0_genomic.fna","fluorescens","3"
"chlororaphis",95.0139,"GCF_003008635.1_ASM300863v1_genomic.fna","fluorescens","3"
"chlororaphis",99.9985,"GCF_003945765.1_ASM394576v1_genomic.fna","fluorescens","3"
"chlororaphis",99.9981,"GCF_007858335.1_ASM785833v1_genomic.fna","fluorescens","3"
"chlororaphis",99.9973,"GCF_900625015.1_DSM_50083T_genomic.fna","fluorescens","3"
"chlororaphis",98.127,"GCF_008630565.1_ASM863056v1_genomic.fna","fluorescens","3"
"chlororaphis",97.8381,"GCF_900095245.1_ASM90009524v1_genomic.fna","fluorescens","3"
"chlororaphis",97.2583,"GCF_900109505.1_IMG-taxon_2599185257_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",97.2435,"GCF_900177395.1_IMG-taxon_2671180172_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",97.2358,"GCF_003851145.1_ASM385114v1_genomic.fna","fluorescens","3"
"chlororaphis",97.2058,"GCF_003731795.1_ASM373179v1_genomic.fna","fluorescens","3"
"chlororaphis",97.1933,"GCF_003732375.1_ASM373237v1_genomic.fna","fluorescens","3"
"chlororaphis",97.1702,"GCF_900115645.1_IMG-taxon_2599185185_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",97.1637,"GCF_003731785.1_ASM373178v1_genomic.fna","fluorescens","3"
"chlororaphis",97.0705,"GCF_900215185.1_IMG-taxon_2521172642_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",96.448,"GCF_003850605.1_ASM385060v1_genomic.fna","fluorescens","3"
"chlororaphis",95.6701,"GCF_003851985.1_ASM385198v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2697,"GCF_003851305.1_ASM385130v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2681,"GCF_003851405.1_ASM385140v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2474,"GCF_003851165.1_ASM385116v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2428,"GCF_003851385.1_ASM385138v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2305,"GCF_003851425.1_ASM385142v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2202,"GCF_003851445.1_ASM385144v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2168,"GCF_003851865.1_ASM385186v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2144,"GCF_003851265.1_ASM385126v1_genomic.fna","fluorescens","3"
"chlororaphis",95.2072,"GCF_003851365.1_ASM385136v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1939,"GCF_003851345.1_ASM385134v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1861,"GCF_003851805.1_ASM385180v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1828,"GCF_009834495.1_ASM983449v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1688,"GCF_900455495.1_51765_B02_genomic.fna","fluorescens","3"
"chlororaphis",95.1685,"GCF_008630545.1_ASM863054v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1647,"GCF_010092525.1_ASM1009252v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1639,"GCF_003851955.1_ASM385195v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1634,"GCF_003852005.1_ASM385200v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1528,"GCF_003851925.1_ASM385192v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1452,"GCF_900104985.1_IMG-taxon_2636416019_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",95.1449,"GCF_003851205.1_ASM385120v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1429,"GCF_900104715.1_IMG-taxon_2636416064_annotated_assembly_genomic.fna","fluorescens","3"
"chlororaphis",95.1411,"GCF_003851225.1_ASM385122v1_genomic.fna","fluorescens","3"
"chlororaphis",95.138,"GCF_003851835.1_ASM385183v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1371,"GCF_006322025.2_ASM632202v2_genomic.fna","fluorescens","3"
"chlororaphis",95.1259,"GCF_008801625.1_ASM880162v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1233,"GCF_003851905.1_ASM385190v1_genomic.fna","fluorescens","3"
"chlororaphis",95.1192,"GCF_003851785.1_ASM385178v1_genomic.fna","fluorescens","3"
"chlororaphis",95.0849,"GCF_009362955.1_ASM936295v1_genomic.fna","fluorescens","3"
"chlororaphis",100,"GCF_002095925.1_ASM209592v1_genomic.fna","fluorescens","3"
"cichorii",99.0467,"GCF_900187465.1_3A18_genomic.fna","syringae",""
"cichorii",100,"GCF_900104015.1_IMG-taxon_2667527209_annotated_assembly_genomic.fna","syringae",""
"cichorii",99.3616,"GCF_003701435.1_ASM370143v1_genomic.fna","syringae",""
"cichorii",99.9961,"GCF_000517305.1_ASM51730v1_genomic.fna","syringae",""
"cichorii",99.98,"GCF_003416715.1_ASM341671v1_genomic.fna","syringae",""
"citronellolis_group",98.485,"GCF_003402515.1_ASM340251v1_genomic.fna","aeruginosa",""
"citronellolis_group",100,"GCF_900112375.1_IMG-taxon_2663762793_annotated_assembly_genomic.fna","aeruginosa",""
"citronellolis_group",99.9778,"GCF_002091555.1_ASM209155v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.2232,"GCF_000812405.1_ASM81240v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1722,"GCF_001446495.1_ASM144649v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1684,"GCF_001586155.1_ASM158615v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1533,"GCF_000725445.1_ASM72544v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.142,"GCF_001654435.1_ASM165443v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1405,"GCF_001748265.1_ASM174826v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1395,"GCF_001669755.1_ASM166975v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.1339,"GCF_001446995.1_ASM144699v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.0796,"GCF_001838695.1_ASM183869v1_genomic.fna","aeruginosa",""
"citronellolis_group",97.0668,"GCF_000317185.3_M1_v2.0_genomic.fna","aeruginosa",""
"citronellolis_group",97.0103,"GCF_001465445.1_ADP0v1_genomic.fna","aeruginosa",""
"citronellolis_group",99.9843,"GCF_004745455.1_ASM474545v1_genomic.fna","aeruginosa",""
"coleopterorum",96.8229,"GCF_001187875.1_ASM118787v1_genomic.fna","putida",""
"coleopterorum",96.5571,"GCF_001423465.1_Leaf129_genomic.fna","putida",""
"coleopterorum",96.4941,"GCF_900580595.1_p11.C6_genomic.fna","putida",""
"coleopterorum",100,"GCF_900105555.1_IMG-taxon_2675903003_annotated_assembly_genomic.fna","putida",""
"composti",100,"GCF_900115475.1_IMG-taxon_2663762774_annotated_assembly_genomic.fna","oleovorans",""
"composti",97.8059,"GCF_000626735.1_Pseudomonas_mendocina_AD6_genomic.fna","oleovorans",""
"congelans",98.0349,"GCF_002323035.1_ASM232303v1_genomic.fna","syringae",""
"congelans",98.4269,"GCF_002318885.1_ASM231888v1_genomic.fna","syringae",""
