query,subject,ani,matches,total
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_007829775.1_ASM782977v1_genomic.fna,98.5414,2155,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_900119575.1_IMG-taxon_2599185161_annotated_assembly_genomic.fna,98.5388,2138,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_003731925.1_ASM373192v1_genomic.fna,98.5267,2147,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_900109535.1_IMG-taxon_2599185162_annotated_assembly_genomic.fna,98.5261,2143,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_900113795.1_IMG-taxon_2599185166_annotated_assembly_genomic.fna,98.5257,2141,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_900103205.1_IMG-taxon_2599185163_annotated_assembly_genomic.fna,98.4966,2131,2289
GCF_000397205.1_ASM39720v1_genomic.fna,GCF_900114815.1_IMG-taxon_2599185168_annotated_assembly_genomic.fna,98.49600000000001,2137,2289
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_001542955.1_ASM154295v1_genomic.fna,98.4209,1797,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_000875995.1_ASM87599v1_genomic.fna,98.4099,1762,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_002094785.1_ASM209478v1_genomic.fna,98.3923,1798,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_003350225.1_ASM335022v1_genomic.fna,98.3852,1770,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_001630725.1_ASM163072v1_genomic.fna,97.4067,1756,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_900455645.1_43222_D01_genomic.fna,99.9883,2043,2052
GCF_000412675.1_ASM41267v1_genomic.fna,GCF_009746605.1_ASM974660v1_genomic.fna,98.3807,1744,2052
GCF_000423545.1_ASM42354v1_genomic.fna,GCF_005502555.1_ASM550255v1_genomic.fna,98.904,1737,1979
GCF_000425765.1_ASM42576v1_genomic.fna,GCF_000730645.1_ASM73064v1_genomic.fna,99.9803,1609,1636
GCF_000425765.1_ASM42576v1_genomic.fna,GCF_001320125.1_ASM132012v1_genomic.fna,98.0926,1472,1636
GCF_000425785.1_ASM42578v1_genomic.fna,GCF_000494915.1_ASM49491v1_genomic.fna,99.5581,1686,1774
GCF_000425785.1_ASM42578v1_genomic.fna,GCF_002947915.1_ASM294791v1_genomic.fna,99.5008,1679,1774
GCF_000425785.1_ASM42578v1_genomic.fna,GCF_002947975.1_ASM294797v1_genomic.fna,99.5005,1675,1774
GCF_000425805.1_ASM42580v1_genomic.fna,GCF_002979185.1_ASM297918v1_genomic.fna,99.66,1744,1881
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000302915.1_Pav631_1.0_genomic.fna,99.7313,1711,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001497555.1_ASM149755v1_genomic.fna,97.572,1570,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001497495.1_ASM149749v1_genomic.fna,97.5615,1567,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002916305.1_7968A_genomic.fna,97.5422,1585,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003698945.1_ASM369894v1_genomic.fna,97.5388,1552,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001497595.1_ASM149759v1_genomic.fna,97.5365,1576,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002699825.1_ASM269982v1_genomic.fna,97.5282,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002905955.1_ASM290595v1_genomic.fna,97.5143,1592,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001497455.1_ASM149745v1_genomic.fna,97.5104,1568,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000145745.1_ASM14574v1_genomic.fna,97.5052,1553,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001535755.1_ASM153575v1_genomic.fna,97.4958,1595,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344415.1_ICMP18806v1.0_genomic.fna,97.4912,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344535.1_ICMP18807v1.0_genomic.fna,97.4801,1566,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344395.1_ICMP18804v1.0_genomic.fna,97.4796,1541,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002003545.1_ASM200354v1_genomic.fna,97.4745,1583,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000416805.1_ASM41680v1_genomic.fna,97.4734,1516,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002905795.2_ASM290579v2_genomic.fna,97.4653,1605,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001497465.1_ASM149746v1_genomic.fna,97.4649,1576,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002905695.1_ASM290569v1_genomic.fna,97.4614,1589,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001467225.1_ASM146722v1_genomic.fna,97.4594,1553,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002905775.1_ASM290577v1_genomic.fna,97.4495,1603,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000416885.1_ASM41688v1_genomic.fna,97.4425,1507,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002111835.1_ASM211183v1_genomic.fna,97.4322,1526,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002111805.1_ASM211180v1_genomic.fna,97.4062,1541,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002111865.1_ASM211186v1_genomic.fna,97.4058,1529,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003202995.1_ASM320299v1_genomic.fna,97.3968,1541,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002890485.1_ASM289048v1_genomic.fna,97.3922,1541,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000416545.1_ASM41654v1_genomic.fna,97.3876,1533,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750445.1_ASM275044v1_genomic.fna,97.3849,1522,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002175185.1_ASM217518v1_genomic.fna,97.3812,1533,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002762615.1_ASM276261v1_genomic.fna,97.3784,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750515.1_ASM275051v1_genomic.fna,97.3768,1556,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000245475.1_ASM24547v1_genomic.fna,97.3755,1542,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002738525.1_ClPS15_genomic.fna,97.3736,1526,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750505.1_ASM275050v1_genomic.fna,97.367,1559,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750435.1_ASM275043v1_genomic.fna,97.366,1525,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001270005.1_ASM127000v1_genomic.fna,97.3611,1548,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750525.1_ASM275052v1_genomic.fna,97.3538,1558,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002890475.1_ASM289047v1_genomic.fna,97.3458,1555,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002750495.1_ASM275049v1_genomic.fna,97.3308,1528,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000145865.1_ASM14586v1_genomic.fna,97.3298,1524,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000658965.1_ASM65896v1_genomic.fna,97.3174,1574,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002024285.1_ASM202428v1_genomic.fna,97.314,1575,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003665415.1_ASM366541v1_genomic.fna,97.3139,1574,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002763655.1_ASM276365v1_genomic.fna,97.3075,1607,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001913215.1_ASM191321v1_genomic.fna,97.2999,1581,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344475.3_ASM34447v3_genomic.fna,97.2948,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002112065.1_ASM211206v1_genomic.fna,97.2826,1586,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002024305.1_ASM202430v1_genomic.fna,97.2796,1584,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344355.2_ASM34435v2_genomic.fna,97.277,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000648735.3_ASM64873v3_genomic.fna,97.2669,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001913235.1_ASM191323v1_genomic.fna,97.2602,1588,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000344335.2_ASM34433v2_genomic.fna,97.2583,1576,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000245395.1_ASM24539v1_genomic.fna,97.1879,1589,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002906055.1_ASM290605v1_genomic.fna,97.1413,1580,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000935765.1_PSVCFBP1702-G1_genomic.fna,96.8421,1576,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001401405.1_PbbICMP4116_genomic.fna,95.6723,1513,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000935725.1_PSMCFBP1657-G1_genomic.fna,95.6707,1510,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000452625.1_CC1630_092313_2.0_genomic.fna,95.6549,1439,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001538095.1_ASM153809v1_genomic.fna,95.6452,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003699225.1_ASM369922v1_genomic.fna,95.6369,1534,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001293835.1_Pla3988_genomic.fna,95.6285,1522,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002906135.1_ASM290613v1_genomic.fna,95.6227,1543,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001401395.1_PatICMP4303_genomic.fna,95.6221,1469,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001400855.1_PmaICMP3935_genomic.fna,95.6204,1492,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000980905.1_ASM98090v1_genomic.fna,95.6158,1521,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001293855.1_Pma90_32_genomic.fna,95.6087,1522,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002906035.1_ASM290603v1_genomic.fna,95.6016,1535,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000177475.1_ASM17747v1_genomic.fna,95.5964,1491,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000765305.1_ASM76530v1_genomic.fna,95.5926,1542,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001467365.1_ASM146736v1_genomic.fna,95.5826,1522,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000145885.1_ASM14588v1_genomic.fna,95.5799,1519,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001401385.1_PapICMP2814_genomic.fna,95.5788,1484,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000172895.1_ASM17289v1_genomic.fna,95.5631,1534,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001401135.1_PtoICMP2844_genomic.fna,95.5417,1478,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002024925.1_ASM202492v1_genomic.fna,95.5416,1542,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_002966555.1_ASM296655v1_genomic.fna,95.5369,1546,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001294305.1_PmaM4a_genomic.fna,95.5343,1563,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000177495.1_ASM17749v1_genomic.fna,95.5327,1470,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_000007805.1_ASM780v1_genomic.fna,95.5269,1554,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001518465.1_ASM151846v1_genomic.fna,95.5191,1550,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_001518695.1_ASM151869v1_genomic.fna,95.5139,1535,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003205955.1_ASM320595v1_genomic.fna,95.4787,1554,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_009903055.1_ASM990305v1_genomic.fna,97.4844,1528,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900235905.1_CFBP6411_genomic.fna,97.4737,1583,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900289095.1_CFBP3800chr_genomic.fna,97.4409,1608,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700105.1_ASM370010v1_genomic.fna,96.9911,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700345.1_ASM370034v1_genomic.fna,96.7799,1491,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700055.1_ASM370005v1_genomic.fna,96.7164,1539,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900580895.1_p11.G1_genomic.fna,95.7324,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900580955.1_p11.G5_genomic.fna,95.7245,1513,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900589785.1_p2.H6_genomic.fna,95.7203,1503,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900601985.1_p8.G4_genomic.fna,95.7123,1510,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900601895.1_p8.G1_genomic.fna,95.7059,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900589695.1_p2.G6_genomic.fna,95.6974,1510,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900602125.1_p8.H6_genomic.fna,95.6898,1513,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900602015.1_p8.H1_genomic.fna,95.6895,1515,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900589745.1_p2.H1_genomic.fna,95.689,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900598795.1_p4.H1_genomic.fna,95.6888,1512,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900591215.1_p4.G1_genomic.fna,95.6875,1519,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900580975.1_p11.H5_genomic.fna,95.681,1517,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900107345.1_IMG-taxon_2687453749_annotated_assembly_genomic.fna,95.676,1542,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900235805.1_NCPPB_2254_genomic.fna,95.6659,1516,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900600385.1_p6.G1_genomic.fna,95.6609,1522,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900235855.1_CFBP1573P_genomic.fna,95.65700000000001,1538,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900598875.1_p4.H5_genomic.fna,95.6433,1496,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900600355.1_p6.G2_genomic.fna,95.6248,1519,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900589735.1_p2.G5_genomic.fna,95.62299999999999,1466,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003699805.1_ASM369980v1_genomic.fna,95.6214,1472,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900602155.1_p8.H5_genomic.fna,95.605,1523,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003699505.1_ASM369950v1_genomic.fna,95.5942,1505,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_900235835.1_CFBP3846_genomic.fna,95.5836,1554,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003703315.1_ASM370331v1_genomic.fna,95.5754,1481,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_004376005.1_ASM437600v1_genomic.fna,95.5596,1550,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700935.1_ASM370093v1_genomic.fna,95.5554,1459,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700135.1_ASM370013v1_genomic.fna,95.5468,1429,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_009800205.1_ASM980020v1_genomic.fna,95.5426,1526,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700765.1_ASM370076v1_genomic.fna,95.5337,1461,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003702935.1_ASM370293v1_genomic.fna,95.5291,1507,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003700835.1_ASM370083v1_genomic.fna,95.5287,1512,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_004323795.1_ASM432379v1_genomic.fna,95.527,1562,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_009800225.1_ASM980022v1_genomic.fna,95.5235,1540,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003701175.1_ASM370117v1_genomic.fna,95.5179,1515,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_004376045.1_ASM437604v1_genomic.fna,95.5133,1555,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_003701235.1_ASM370123v1_genomic.fna,95.5109,1496,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_009800185.1_ASM980018v1_genomic.fna,95.5063,1514,1739
GCF_000444135.1_CLC6_0_3_genomic.fna,GCF_004376015.1_ASM437601v1_genomic.fna,95.4983,1560,1739
GCF_000495915.1_PseChl_genomic.fna,GCF_002843895.1_ASM284389v1_genomic.fna,97.4229,1291,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_000825645.2_PXNS11.v1_genomic.fna,97.0304,1345,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_002890855.1_ASM289085v1_genomic.fna,96.9008,1301,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_000982865.1_ASM98286v1_genomic.fna,96.7721,1267,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_000267545.1_ASM26754v1_genomic.fna,96.7697,1343,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_002929225.1_ASM292922v1_genomic.fna,96.7534,1357,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_900638035.1_55147_C01_genomic.fna,97.4119,1299,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_003935375.1_ASM393537v1_genomic.fna,96.8034,1277,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_003935345.1_ASM393534v1_genomic.fna,96.7702,1274,1645
GCF_000495915.1_PseChl_genomic.fna,GCF_003935605.1_ASM393560v1_genomic.fna,96.6792,1304,1645
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_002205115.1_ASM220511v1_genomic.fna,99.2267,1719,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_001709215.1_ASM170921v1_genomic.fna,99.1847,1756,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_001562525.1_ASM156252v1_genomic.fna,99.1669,1732,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_001515585.1_ASM151558v2_genomic.fna,97.5956,1713,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_002099255.1_ASM209925v1_genomic.fna,97.5242,1684,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_002736065.1_ASM273606v1_genomic.fna,97.5126,1712,2063
GCF_000621225.1_ASM62122v1_genomic.fna,GCF_002309555.1_ASM230955v1_genomic.fna,97.4398,1723,2063
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000730605.1_ASM73060v1_genomic.fna,99.9762,2009,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_001753915.1_ASM175391v1_genomic.fna,99.7146,1875,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_001306515.1_ASM130651v1_genomic.fna,99.3579,1756,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000262005.1_ASM26200v1_genomic.fna,99.3383,1629,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003671975.1_ASM367197v1_genomic.fna,99.236,1754,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_001643215.1_ASM164321v1_genomic.fna,99.0985,1818,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003691445.1_ASM369144v1_genomic.fna,99.0796,1777,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000514315.1_ASM51431v1_genomic.fna,98.2276,1631,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000514355.1_ASM51435v1_genomic.fna,98.199,1638,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000527055.1_ASM52705v1_genomic.fna,98.1904,1621,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000514295.1_ASM51429v1_genomic.fna,98.1889,1638,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000514335.1_ASM51433v1_genomic.fna,98.1776,1647,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003202095.1_ASM320209v1_genomic.fna,98.1641,1645,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000483105.1_ASM48310v1_genomic.fna,98.0928,1660,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_000285395.1_ASM28539v1_genomic.fna,97.9494,1529,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_002992185.1_ASM299218v1_genomic.fna,96.5367,1576,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003576045.1_ASM357604v1_genomic.fna,96.5014,1588,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003208135.1_ASM320813v1_genomic.fna,96.4744,1593,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_003208145.1_ASM320814v1_genomic.fna,96.4543,1595,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_002943995.1_ASM294399v1_genomic.fna,95.8884,1629,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_001320605.1_ASM132060v1_genomic.fna,95.4619,1635,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900230135.1_IMG-taxon_2521172669_annotated_assembly_genomic.fna,98.1773,1641,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_009938035.1_ASM993803v1_genomic.fna,98.1766,1650,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900176445.1_IMG-taxon_2518645599_annotated_assembly_genomic.fna,98.1499,1653,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900215275.1_IMG-taxon_2521172640_annotated_assembly_genomic.fna,98.1197,1653,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900215195.1_IMG-taxon_2521172641_annotated_assembly_genomic.fna,98.1119,1653,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_009905655.1_ASM990565v1_genomic.fna,98.1021,1658,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900215235.1_IMG-taxon_2521172645_annotated_assembly_genomic.fna,98.094,1656,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_009831395.1_ASM983139v1_genomic.fna,98.0871,1669,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900187915.1_IMG-taxon_2545555814_annotated_assembly_genomic.fna,98.0734,1661,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_900188365.1_IMG-taxon_2521172536_annotated_assembly_genomic.fna,98.0657,1659,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_011045675.1_ASM1104567v1_genomic.fna,95.8862,1637,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_011045695.1_ASM1104569v1_genomic.fna,95.8578,1633,2064
GCF_000621245.1_ASM62124v1_genomic.fna,GCF_009746725.1_ASM974672v1_genomic.fna,95.7954,1639,2064
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_000730565.1_ASM73056v1_genomic.fna,99.9924,1548,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_002951475.1_ASM295147v1_genomic.fna,99.3578,1486,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_001511775.1_YEL.embl.gz_genomic.fna,99.3372,1468,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003253615.1_ASM325361v1_genomic.fna,99.3206,1455,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_001186195.1_ASM118619v1_genomic.fna,99.3167,1484,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003253635.1_ASM325363v1_genomic.fna,99.3089,1436,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_000514235.1_ASM51423v1_genomic.fna,99.3074,1453,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003205395.1_ASM320539v1_genomic.fna,99.29299999999999,1471,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003385835.1_ASM338583v1_genomic.fna,99.2849,1457,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003205415.1_ASM320541v1_genomic.fna,99.2829,1474,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003353515.1_ASM335351v1_genomic.fna,99.2824,1453,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_002688705.1_ASM268870v1_genomic.fna,99.2674,1483,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_000497385.1_EDP1a_genomic.fna,95.6679,1391,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_900187905.1_IMG-taxon_2545555813_annotated_assembly_genomic.fna,99.4284,1453,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_004382115.1_ASM438211v1_genomic.fna,99.4091,1454,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_003936165.1_ASM393616v1_genomic.fna,99.3598,1479,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_004343455.1_ASM434345v1_genomic.fna,99.3524,1465,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_004346335.1_ASM434633v1_genomic.fna,99.3429,1462,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_004343215.1_ASM434321v1_genomic.fna,99.3271,1465,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_006351945.1_ASM635194v1_genomic.fna,99.3156,1487,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_900230165.1_IMG-taxon_2521172673_annotated_assembly_genomic.fna,99.2997,1455,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_007680295.1_ASM768029v1_genomic.fna,99.2357,1460,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_007680285.1_ASM768028v1_genomic.fna,95.4404,1430,1569
GCF_000621265.1_ASM62126v1_genomic.fna,GCF_007680535.1_ASM768053v1_genomic.fna,95.431,1432,1569
GCF_000688275.1_ASM68827v1_genomic.fna,GCF_000730665.1_ASM73066v1_genomic.fna,99.9756,1699,1752
