"filename","cleaned_filename","sseqid","stitle","mismatch","positive","gaps","ppos","pident","qcovs","evalue","bitscore","qseqid","mod_species","ani","clade","fabv_pa"
"GCF_003940625.1_ASM394062v1_genomic.fna","1_RHSC01000010","1_RHSC01000010_02133","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1651,"aeruginosa",1
"GCF_003940635.1_ASM394063v1_genomic.fna","1_RHSW01000100","1_RHSW01000100_01427","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1309,"aeruginosa",1
"GCF_003940665.1_ASM394066v1_genomic.fna","1_RHSU01000010","1_RHSU01000010_03844","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1675,"aeruginosa",1
"GCF_003940675.1_ASM394067v1_genomic.fna","1_RHTA01000100","1_RHTA01000100_05528","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6494,"aeruginosa",1
"GCF_003940985.1_ASM394098v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stutzeri",97.3123,"stutzeri",0
"GCF_003944895.1_ASM394489v1_genomic.fna","1_RHSX01000010","1_RHSX01000010_04282","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2003,"aeruginosa",1
"GCF_003945765.1_ASM394576v1_genomic.fna","16_CP027712","16_CP027712_02702","unannotated protein",82,357,0,89.92,79.345,99,0,664,"pao1_fabv","chlororaphis",99.9985,"fluorescens",1
"GCF_003950015.1_ASM395001v1_genomic.fna","1_CP034354","1_CP034354_04877","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1812,"aeruginosa",1
"GCF_003950235.1_ASM395023v1_genomic.fna","1_34368","1_34368_03529","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6502,"aeruginosa",1
"GCF_003950255.1_ASM395025v1_genomic.fna","1_CP034369","1_CP034369_01427","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6521,"aeruginosa",1
"GCF_003952285.1_ASM395228v1_genomic.fna","1_CP034434","1_CP034434_01252","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6668,"aeruginosa",1
"GCF_003952305.1_ASM395230v1_genomic.fna","1_CP034435","1_CP034435_03878","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6607,"aeruginosa",1
"GCF_003952325.1_ASM395232v1_genomic.fna","1_CP034436","1_CP034436_03681","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6313,"aeruginosa",1
"GCF_003954195.1_ASM395419v1_genomic.fna","1_RWWN01000011","1_RWWN01000011_01776","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6421,"aeruginosa",1
"GCF_003954285.1_ASM395428v1_genomic.fna","1_RWWL01000147","1_RWWL01000147_00265","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",99.2665,"aeruginosa",1
"GCF_003954355.1_ASM395435v1_genomic.fna","1_RWWM01000112","1_RWWM01000112_02574","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6097,"aeruginosa",1
"GCF_003954425.1_ASM395442v1_genomic.fna","1_RWWJ01000018","1_RWWJ01000018_00254","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7032,"aeruginosa",1
"GCF_003954465.1_ASM395446v1_genomic.fna","1_RWWO01000149","1_RWWO01000149_00240","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2173,"aeruginosa",1
"GCF_003954525.1_ASM395452v1_genomic.fna","1_RWWP01000114","1_RWWP01000114_00230","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6453,"aeruginosa",1
"GCF_003954555.1_ASM395455v1_genomic.fna","1_RWWK01000001","1_RWWK01000001_02532","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6379,"aeruginosa",1
"GCF_003954725.1_ASM395472v1_genomic.fna","1_RWWU01000174","1_RWWU01000174_00965","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2359,"aeruginosa",1
"GCF_003954745.1_ASM395474v1_genomic.fna","1_RWXR01000096","1_RWXR01000096_02014","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7546,"aeruginosa",1
"GCF_003954835.1_ASM395483v1_genomic.fna","1_RWXO01000032","1_RWXO01000032_00105","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1374,"aeruginosa",1
"GCF_003954925.1_ASM395492v1_genomic.fna","1_RWWW01000040","1_RWWW01000040_05145","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7008,"aeruginosa",1
"GCF_003954985.1_ASM395498v1_genomic.fna","1_RWXB01000121","1_RWXB01000121_03165","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7084,"aeruginosa",1
"GCF_003955015.1_ASM395501v1_genomic.fna","1_RWWQ01000069","1_RWWQ01000069_01548","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2798,"aeruginosa",1
"GCF_003955025.1_ASM395502v1_genomic.fna","1_RWXM01000070","1_RWXM01000070_03248","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6099,"aeruginosa",1
"GCF_003955055.1_ASM395505v1_genomic.fna","1_RWWR01000037","1_RWWR01000037_00676","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6692,"aeruginosa",1
"GCF_003955065.1_ASM395506v1_genomic.fna","1_RWWX01000071","1_RWWX01000071_01593","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.137,"aeruginosa",1
"GCF_003955075.1_ASM395507v1_genomic.fna","1_RWWS01000019","1_RWWS01000019_06254","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2451,"aeruginosa",1
"GCF_003955085.1_ASM395508v1_genomic.fna","1_RWWT01000151","1_RWWT01000151_02584","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3451,"aeruginosa",1
"GCF_003955135.1_ASM395513v1_genomic.fna","1_RWXP01000214","1_RWXP01000214_02062","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6301,"aeruginosa",1
"GCF_003955185.1_ASM395518v1_genomic.fna","1_RWWY01000078","1_RWWY01000078_04500","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2224,"aeruginosa",1
"GCF_003955255.1_ASM395525v1_genomic.fna","1_RWXQ01000021","1_RWXQ01000021_02574","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.161,"aeruginosa",1
"GCF_003955265.1_ASM395526v1_genomic.fna","1_RWWV01000018","1_RWWV01000018_00526","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.5985,"aeruginosa",1
"GCF_003955325.1_ASM395532v1_genomic.fna","1_RWXA01000035","1_RWXA01000035_00035","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2994,"aeruginosa",1
"GCF_003955475.1_ASM395547v1_genomic.fna","1_RWXN01000092","1_RWXN01000092_00338","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2851,"aeruginosa",1
"GCF_003955495.1_ASM395549v1_genomic.fna","1_RWWZ01000152","1_RWWZ01000152_05455","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2336,"aeruginosa",1
"GCF_003957075.1_ASM395707v1_genomic.fna","1_QZGA01000001","1_QZGA01000001_04556","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9749,"aeruginosa",1
"GCF_003957085.1_ASM395708v1_genomic.fna","1_QZGC01000001","1_QZGC01000001_04953","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9689,"aeruginosa",1
"GCF_003957095.1_ASM395709v1_genomic.fna","1_QZGB01000001","1_QZGB01000001_04286","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9644,"aeruginosa",1
"GCF_003957105.1_ASM395710v1_genomic.fna","1_QZFW01000001","1_QZFW01000001_03424","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9674,"aeruginosa",1
"GCF_003957115.1_ASM395711v1_genomic.fna","1_QZGD01000001","1_QZGD01000001_05191","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9757,"aeruginosa",1
"GCF_003957175.1_ASM395717v1_genomic.fna","1_QZFY01000001","1_QZFY01000001_03385","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9742,"aeruginosa",1
"GCF_003957185.1_ASM395718v1_genomic.fna","1_QZFX01000001","1_QZFX01000001_01721","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9307,"aeruginosa",1
"GCF_003957195.1_ASM395719v1_genomic.fna","1_QZGE01000001","1_QZGE01000001_05631","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9789,"aeruginosa",1
"GCF_003957205.1_ASM395720v1_genomic.fna","1_QZFZ01000001","1_QZFZ01000001_04277","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9652,"aeruginosa",1
"GCF_003957825.1_ASM395782v1_genomic.fna","1_CP034429","1_CP034429_02025","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.9938,"aeruginosa",1
"GCF_003965105.1_ASM396510v1_genomic.fna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stutzeri",97.4293,"stutzeri",0
"GCF_003967475.1_ASM396747v1_genomic.fna","1_BIFN01000001","1_BIFN01000001_03264","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1474,"aeruginosa",1
"GCF_003967495.1_ASM396749v1_genomic.fna","1_BIFO01000001","1_BIFO01000001_04557","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1609,"aeruginosa",1
"GCF_003968015.1_ASM396801v1_genomic.fna","1_RXTB01000001","1_RXTB01000001_00732","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3004,"aeruginosa",1
"GCF_003968025.1_ASM396802v1_genomic.fna","1_RXTA01000001","1_RXTA01000001_00906","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1989,"aeruginosa",1
"GCF_003968035.1_ASM396803v1_genomic.fna","1_RXSX01000001","1_RXSX01000001_01334","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3187,"aeruginosa",1
"GCF_003968045.1_ASM396804v1_genomic.fna","1_RXTE01000001","1_RXTE01000001_00173","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6657,"aeruginosa",1
"GCF_003968055.1_ASM396805v1_genomic.fna","1_RXTC01000001","1_RXTC01000001_02426","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6657,"aeruginosa",1
"GCF_003968115.1_ASM396811v1_genomic.fna","1_RXTH01000001","1_RXTH01000001_00199","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.274,"aeruginosa",1
"GCF_003968125.1_ASM396812v1_genomic.fna","1_RXTF01000001","1_RXTF01000001_02678","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3337,"aeruginosa",1
"GCF_003968135.1_ASM396813v1_genomic.fna","1_RXTJ01000001","1_RXTJ01000001_03007","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2854,"aeruginosa",1
"GCF_003968165.1_ASM396816v1_genomic.fna","1_RXTK01000001","1_RXTK01000001_00822","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6973,"aeruginosa",1
"GCF_003968225.1_ASM396822v1_genomic.fna","1_RXTO01000001","1_RXTO01000001_01031","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7024,"aeruginosa",1
"GCF_003968235.1_ASM396823v1_genomic.fna","1_RXTN01000001","1_RXTN01000001_01143","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7002,"aeruginosa",1
"GCF_003968275.1_ASM396827v1_genomic.fna","1_RXTP01000001","1_RXTP01000001_01622","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1814,"aeruginosa",1
"GCF_003968295.1_ASM396829v1_genomic.fna","1_RXTQ01000001","1_RXTQ01000001_00226","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7283,"aeruginosa",1
"GCF_003968305.1_ASM396830v1_genomic.fna","1_RXTT01000001","1_RXTT01000001_01239","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.7055,"aeruginosa",1
"GCF_003968315.1_ASM396831v1_genomic.fna","1_RXTS01000001","1_RXTS01000001_02021","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3977,"aeruginosa",1
"GCF_003968325.1_ASM396832v1_genomic.fna","1_RXTU01000001","1_RXTU01000001_03864","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3139,"aeruginosa",1
"GCF_003968375.1_ASM396837v1_genomic.fna","1_RXUI01000001","1_RXUI01000001_00418","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",99.1619,"aeruginosa",1
"GCF_003968385.1_ASM396838v1_genomic.fna","1_RXUX01000001","1_RXUX01000001_01658","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7427,"aeruginosa",1
"GCF_003968395.1_ASM396839v1_genomic.fna","1_RXUV01000001","1_RXUV01000001_01664","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2415,"aeruginosa",1
"GCF_003968425.1_ASM396842v1_genomic.fna","1_RXSY01000001","1_RXSY01000001_03266","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2401,"aeruginosa",1
"GCF_003968445.1_ASM396844v1_genomic.fna","1_RXSZ01000001","1_RXSZ01000001_01731","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",98.6331,"aeruginosa",1
"GCF_003968495.1_ASM396849v1_genomic.fna","1_RXTG01000001","1_RXTG01000001_01583","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6895,"aeruginosa",1
"GCF_003968525.1_ASM396852v1_genomic.fna","1_RXTI01000001","1_RXTI01000001_01084","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3418,"aeruginosa",1
"GCF_003968535.1_ASM396853v1_genomic.fna","1_RXTR01000001","1_RXTR01000001_01400","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2971,"aeruginosa",1
"GCF_003968565.1_ASM396856v1_genomic.fna","1_RXTW01000001","1_RXTW01000001_02463","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2416,"aeruginosa",1
"GCF_003968585.1_ASM396858v1_genomic.fna","1_RXUG01000001","1_RXUG01000001_00417","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.3533,"aeruginosa",1
"GCF_003968615.1_ASM396861v1_genomic.fna","1_RXUN01000001","1_RXUN01000001_00199","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.0705,"aeruginosa",1
"GCF_003968625.1_ASM396862v1_genomic.fna","1_RXVH01000001","1_RXVH01000001_01085","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2326,"aeruginosa",1
"GCF_003968895.1_ASM396889v1_genomic.fna","1_RXTV01000001","1_RXTV01000001_00239","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.5872,"aeruginosa",1
"GCF_003968935.1_ASM396893v1_genomic.fna","1_RXTZ01000001","1_RXTZ01000001_01058","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2857,"aeruginosa",1
"GCF_003968955.1_ASM396895v1_genomic.fna","1_RXUA01000001","1_RXUA01000001_02800","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2583,"aeruginosa",1
"GCF_003968985.1_ASM396898v1_genomic.fna","1_RXUK01000001","1_RXUK01000001_01323","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2859,"aeruginosa",1
"GCF_003969035.1_ASM396903v1_genomic.fna","1_RXUM01000001","1_RXUM01000001_00341","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2658,"aeruginosa",1
"GCF_003969055.1_ASM396905v1_genomic.fna","1_RXUP01000001","1_RXUP01000001_01187","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",99.2549,"aeruginosa",1
"GCF_003969065.1_ASM396906v1_genomic.fna","1_RXUU01000001","1_RXUU01000001_00610","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2487,"aeruginosa",1
"GCF_003969075.1_ASM396907v1_genomic.fna","1_RXUT01000001","1_RXUT01000001_01365","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3541,"aeruginosa",1
"GCF_003969095.1_ASM396909v1_genomic.fna","1_RXUQ01000001","1_RXUQ01000001_03728","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2503,"aeruginosa",1
"GCF_003969105.1_ASM396910v1_genomic.fna","1_RXUW01000001","1_RXUW01000001_01292","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6278,"aeruginosa",1
"GCF_003969155.1_ASM396915v1_genomic.fna","1_RXUY01000001","1_RXUY01000001_01673","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2482,"aeruginosa",1
"GCF_003969165.1_ASM396916v1_genomic.fna","1_RXVB01000001","1_RXVB01000001_03146","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.4763,"aeruginosa",1
"GCF_003969175.1_ASM396917v1_genomic.fna","1_RXUZ01000001","1_RXUZ01000001_01256","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2091,"aeruginosa",1
"GCF_003969195.1_ASM396919v1_genomic.fna","1_RXVD01000001","1_RXVD01000001_02909","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2929,"aeruginosa",1
"GCF_003969225.1_ASM396922v1_genomic.fna","1_RXVC01000001","1_RXVC01000001_01250","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.378,"aeruginosa",1
"GCF_003969255.1_ASM396925v1_genomic.fna","1_RXVK01000001","1_RXVK01000001_00578","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6866,"aeruginosa",1
"GCF_003969265.1_ASM396926v1_genomic.fna","1_RXVE01000001","1_RXVE01000001_03515","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2374,"aeruginosa",1
"GCF_003969295.1_ASM396929v1_genomic.fna","1_RXVO01000001","1_RXVO01000001_01299","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7578,"aeruginosa",1
"GCF_003969305.1_ASM396930v1_genomic.fna","1_RXVP01000001","1_RXVP01000001_02784","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1637,"aeruginosa",1
"GCF_003969315.1_ASM396931v1_genomic.fna","1_RXVM01000001","1_RXVM01000001_00347","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.811,"aeruginosa",1
"GCF_003969355.1_ASM396935v1_genomic.fna","1_RXVQ01000001","1_RXVQ01000001_00579","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3045,"aeruginosa",1
"GCF_003969365.1_ASM396936v1_genomic.fna","1_RXVR01000001","1_RXVR01000001_02430","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2387,"aeruginosa",1
"GCF_003969395.1_ASM396939v1_genomic.fna","1_RXVU01000001","1_RXVU01000001_01683","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2207,"aeruginosa",1
"GCF_003969405.1_ASM396940v1_genomic.fna","1_RXVT01000001","1_RXVT01000001_00452","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",99.1519,"aeruginosa",1
"GCF_003969415.1_ASM396941v1_genomic.fna","1_RXVW01000001","1_RXVW01000001_00574","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2349,"aeruginosa",1
"GCF_003969445.1_ASM396944v1_genomic.fna","1_RXVX01000001","1_RXVX01000001_01631","unannotated protein",1,398,0,100,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2157,"aeruginosa",1
"GCF_003969475.1_ASM396947v1_genomic.fna","1_RXWC01000001","1_RXWC01000001_00310","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1698,"aeruginosa",1
"GCF_003969485.1_ASM396948v1_genomic.fna","1_RXVZ01000001","1_RXVZ01000001_00226","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",98.6804,"aeruginosa",1
"GCF_003969495.1_ASM396949v1_genomic.fna","1_RXWB01000001","1_RXWB01000001_01451","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3381,"aeruginosa",1
"GCF_003969535.1_ASM396953v1_genomic.fna","1_RXTX01000001","1_RXTX01000001_01775","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2683,"aeruginosa",1
"GCF_003969555.1_ASM396955v1_genomic.fna","1_RXUE01000001","1_RXUE01000001_01660","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2707,"aeruginosa",1
"GCF_003969565.1_ASM396956v1_genomic.fna","1_RXUF01000001","1_RXUF01000001_00979","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.316,"aeruginosa",1
"GCF_003969575.1_ASM396957v1_genomic.fna","1_RXUJ01000001","1_RXUJ01000001_01774","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.6861,"aeruginosa",1
"GCF_003969615.1_ASM396961v1_genomic.fna","1_RXUL01000001","1_RXUL01000001_00232","unannotated protein",1,397,0,99.75,99.749,100,0,812,"pao1_fabv","aeruginosa",99.1747,"aeruginosa",1
"GCF_003969635.1_ASM396963v1_genomic.fna","1_RXVA01000001","1_RXVA01000001_01135","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2531,"aeruginosa",1
"GCF_003969645.1_ASM396964v1_genomic.fna","1_RXUO01000001","1_RXUO01000001_02663","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1879,"aeruginosa",1
"GCF_003969655.1_ASM396965v1_genomic.fna","1_RXVI01000001","1_RXVI01000001_00651","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2401,"aeruginosa",1
"GCF_003969695.1_ASM396969v1_genomic.fna","1_RXVL01000001","1_RXVL01000001_01884","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.2736,"aeruginosa",1
"GCF_003969715.1_ASM396971v1_genomic.fna","1_RXVS01000001","1_RXVS01000001_01501","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.1476,"aeruginosa",1
"GCF_003969725.1_ASM396972v1_genomic.fna","1_RXVV01000001","1_RXVV01000001_00505","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7762,"aeruginosa",1
"GCF_003969735.1_ASM396973v1_genomic.fna","1_RXVN01000001","1_RXVN01000001_00362","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",98.7309,"aeruginosa",1
"GCF_003969775.1_ASM396977v1_genomic.fna","1_RXVY01000001","1_RXVY01000001_01409","unannotated protein",1,397,0,99.75,99.749,100,0,813,"pao1_fabv","aeruginosa",99.2589,"aeruginosa",1
"GCF_003969785.1_ASM396978v1_genomic.fna","1_RXWD01000001","1_RXWD01000001_00241","unannotated protein",0,398,0,100,100,100,0,815,"pao1_fabv","aeruginosa",99.3297,"aeruginosa",1
