Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity
GCF_003669815.1_ASM366981v1_genomic,Pseudomonas (5),182,833,312,2,823,8,0,0,0,99.6,1.13,0.0
GCF_003669925.1_ASM366992v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.28,0.14,0.0
GCF_003698545.1_ASM369854v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003698585.1_ASM369858v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_003698655.1_ASM369865v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003698965.1_ASM369896v1_genomic,Pseudomonas (5),182,833,312,0,826,7,0,0,0,100.0,0.54,14.29
GCF_003699335.1_ASM369933v1_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.67,0.0
GCF_003699475.1_ASM369947v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003700095.1_ASM370009v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_003700105.1_ASM370010v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.2,33.33
GCF_003701455.1_ASM370145v1_genomic,Pseudomonas (5),182,833,312,6,823,4,0,0,0,98.97,0.29,0.0
GCF_003702295.1_ASM370229v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.62,0.08,0.0
GCF_003702925.1_ASM370292v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_003731825.1_ASM373182v1_genomic,Pseudomonas (5),182,833,312,2,823,8,0,0,0,99.65,1.44,0.0
GCF_003732405.1_ASM373240v1_genomic,Pseudomonas (5),182,833,312,1,817,15,0,0,0,99.84,1.87,53.33
GCF_003798145.1_ASM379814v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.77,0.0
GCF_003812885.1_ASM381288v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_003813005.1_ASM381300v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003833485.1_ASM383348v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_003833745.1_ASM383374v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003834025.1_ASM383402v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,1.2,14.29
GCF_003834525.1_ASM383452v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834585.1_ASM383458v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834655.1_ASM383465v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003834965.1_ASM383496v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.42,0.0
GCF_003835115.1_ASM383511v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003835295.1_ASM383529v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003835685.1_ASM383568v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003836085.1_ASM383608v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.6,0.08,0.0
GCF_003836445.1_ASM383644v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003836635.1_ASM383663v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_003836805.1_ASM383680v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003836965.1_ASM383696v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.16,0.0
GCF_003837225.1_ASM383722v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.12,0.0
GCF_003838505.1_ASM383850v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_003839035.1_ASM383903v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,50.0
GCF_003839125.1_ASM383912v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003839205.1_ASM383920v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003839345.1_ASM383934v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_003839465.1_ASM383946v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003839625.1_ASM383962v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_003840085.1_ASM384008v1_genomic,Pseudomonas (5),182,833,312,1,821,11,0,0,0,99.68,1.58,0.0
GCF_003840365.1_ASM384036v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003840445.1_ASM384044v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003840975.1_ASM384097v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,0.0
GCF_003841125.1_ASM384112v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.62,0.08,0.0
GCF_003841575.1_ASM384157v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,0.0
GCF_003850385.1_ASM385038v1_genomic,Pseudomonas (5),182,833,312,2,823,8,0,0,0,99.36,0.63,0.0
GCF_003851365.1_ASM385136v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.53,0.0
GCF_003863785.1_ASM386378v1_genomic,Pseudomonas (5),182,833,312,2,826,5,0,0,0,99.52,0.48,0.0
GCF_003935625.1_ASM393562v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.89,0.24,0.0
GCF_003937395.1_ASM393739v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003940495.1_ASM394049v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.89,0.4,0.0
GCF_003940675.1_ASM394067v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.45,0.0
GCF_003954835.1_ASM395483v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003955015.1_ASM395501v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_003955185.1_ASM395518v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003968425.1_ASM396842v1_genomic,Pseudomonas (5),182,833,312,2,819,12,0,0,0,99.52,1.77,0.0
GCF_003969035.1_ASM396903v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.52,0.11,0.0
GCF_003969175.1_ASM396917v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.16,0.0
GCF_003969225.1_ASM396922v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.16,33.33
GCF_003969365.1_ASM396936v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.52,0.19,0.0
GCF_003969615.1_ASM396961v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003969725.1_ASM396972v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003969855.1_ASM396985v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_003970055.1_ASM397005v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003973825.1_ASM397382v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,50.0
GCF_003974295.1_ASM397429v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.47,20.0
GCF_003974945.1_ASM397494v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,0.0
GCF_003975305.1_ASM397530v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_003975515.1_ASM397551v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.04,0.08,0.0
GCF_003975765.1_ASM397576v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003976455.1_ASM397645v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003976545.1_ASM397654v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.4,0.0
GCF_003976675.1_ASM397667v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_003999415.1_ASM399941v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.24,0.0
GCF_004053845.1_ASM405384v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.79,0.0
GCF_004123475.1_ASM412347v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004124785.1_ASM412478v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.32,20.0
GCF_004152965.1_ASM415296v1_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_004213525.1_ASM421352v1_genomic,Pseudomonas (5),182,833,312,1,826,5,1,0,0,99.68,0.62,0.0
GCF_004343455.1_ASM434345v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.64,0.0
GCF_004349985.1_ASM434998v1_genomic,Pseudomonas (5),182,833,312,4,826,2,1,0,0,99.23,0.24,20.0
GCF_004350025.1_ASM435002v1_genomic,Pseudomonas (5),182,833,312,1,823,7,2,0,0,99.68,0.72,7.69
GCF_004350205.1_ASM435020v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004350355.1_ASM435035v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.5,0.0
GCF_004355125.1_ASM435512v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004370395.1_ASM437039v1_genomic,Pseudomonas (5),182,833,312,1,827,5,0,0,0,99.68,0.3,0.0
GCF_004370435.1_ASM437043v1_genomic,Pseudomonas (5),182,833,312,5,824,4,0,0,0,99.04,0.47,0.0
GCF_004370815.1_ASM437081v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004371275.1_ASM437127v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.45,0.0
GCF_004371445.1_ASM437144v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_004371575.1_ASM437157v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004371635.1_ASM437163v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004371915.1_ASM437191v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.54,0.14,0.0
GCF_004372495.1_ASM437249v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004373095.1_ASM437309v1_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.32,0.08,0.0
GCF_004373515.1_ASM437351v1_genomic,Pseudomonas (5),182,833,312,8,817,8,0,0,0,98.24,0.49,0.0
GCF_004373765.1_ASM437376v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_004373885.1_ASM437388v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004374005.1_ASM437400v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004374105.1_ASM437410v1_genomic,Pseudomonas (5),182,833,312,7,825,1,0,0,0,98.4,0.08,0.0
GCF_004374175.1_ASM437417v1_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.6,0.19,0.0
GCF_004374305.1_ASM437430v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.22,0.0
GCF_004374425.1_ASM437442v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004374525.1_ASM437452v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_004375365.1_ASM437536v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004375475.1_ASM437547v1_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.44,0.19,0.0
GCF_004378695.1_ASM437869v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.13,0.0
GCF_004378725.1_ASM437872v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.11,0.0
GCF_004378745.1_ASM437874v1_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.52,0.08,0.0
GCF_004382115.1_ASM438211v1_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.11,0.0
GCF_004795655.1_ASM479565v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_005863605.1_ASM586360v1_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.25,0.22,0.0
GCF_005930605.1_ASM593060v1_genomic,Pseudomonas (5),182,833,312,0,825,8,0,0,0,100.0,1.07,0.0
GCF_005930655.1_ASM593065v1_genomic,Pseudomonas (5),182,833,312,0,823,9,1,0,0,100.0,1.38,8.33
GCF_005938625.1_ASM593862v1_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.2,0.0
GCF_006439035.1_ASM643903v1_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.51,0.0
GCF_006540245.1_ASM654024v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.97,0.0
GCF_006547025.1_ASM654702v1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,1.04,0.0
GCF_006704665.1_ASM670466v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,0.0
GCF_006704785.1_ASM670478v1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.16,0.0
GCF_006861745.1_ASM686174v1_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.46,0.0
GCF_007049785.1_ASM704978v1_genomic,Pseudomonas (5),182,833,312,2,827,3,1,0,0,99.76,0.64,0.0
GCF_007051095.1_ASM705109v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.35,0.0
GCF_007828275.1_ASM782827v1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.43,0.0
GCF_008629765.1_ASM862976v1_genomic,Pseudomonas (5),182,833,312,1,828,3,1,0,0,99.68,0.33,16.67
GCF_008632685.1_ASM863268v1_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,1.12,0.0
GCF_008802505.1_ASM880250v1_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.68,0.72,42.86
GCF_008802705.1_ASM880270v1_genomic,Pseudomonas (5),182,833,312,2,828,3,0,0,0,99.36,0.44,0.0
GCF_008807675.1_ASM880767v1_genomic,Pseudomonas (5),182,833,312,4,823,6,0,0,0,99.55,1.68,50.0
GCF_900110785.1_IMG-taxon_2599185182_annotated_assembly_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.95,0.0
GCF_900111535.1_IMG-taxon_2599185179_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.48,0.0
GCF_900112095.1_IMG-taxon_2599185191_annotated_assembly_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.47,0.0
GCF_900144065.1_38_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.61,0.08,0.0
GCF_900144245.1_81_genomic,Pseudomonas (5),182,833,312,3,829,1,0,0,0,99.44,0.08,0.0
GCF_900144305.1_90_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900144375.1_94_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900144625.1_120_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,99.03,0.24,50.0
GCF_900145195.1_178_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.67,0.08,0.0
GCF_900145205.1_177_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.43,0.0
GCF_900145395.1_199_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_900145455.1_202_genomic,Pseudomonas (5),182,833,312,2,822,9,0,0,0,99.6,1.0,0.0
GCF_900145515.1_209_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_900145655.1_223_genomic,Pseudomonas (5),182,833,312,1,826,6,0,0,0,99.68,0.84,0.0
GCF_900145735.1_239_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900145895.1_258_genomic,Pseudomonas (5),182,833,312,4,824,5,0,0,0,99.45,0.61,0.0
GCF_900146135.1_283_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.6,0.45,0.0
GCF_900146395.1_309_genomic,Pseudomonas (5),182,833,312,3,824,6,0,0,0,99.52,0.36,0.0
GCF_900146585.1_330_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900146635.1_335_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.36,0.08,0.0
GCF_900146815.1_354_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900147005.1_373_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.04,0.16,0.0
GCF_900147175.1_392_genomic,Pseudomonas (5),182,833,312,3,828,2,0,0,0,99.61,0.24,50.0
GCF_900147215.1_395_genomic,Pseudomonas (5),182,833,312,3,827,3,0,0,0,99.41,0.27,0.0
GCF_900147465.1_420_genomic,Pseudomonas (5),182,833,312,4,827,2,0,0,0,99.53,0.24,50.0
GCF_900147475.1_421_genomic,Pseudomonas (5),182,833,312,5,825,3,0,0,0,99.38,0.51,0.0
GCF_900147865.1_259_1_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.6,0.45,0.0
GCF_900147925.1_4_2_genomic,Pseudomonas (5),182,833,312,4,820,8,1,0,0,99.5,1.34,0.0
GCF_900148325.1_LRJ20_genomic,Pseudomonas (5),182,833,312,1,828,3,1,0,0,99.68,0.64,0.0
GCF_900148455.1_V_genomic,Pseudomonas (5),182,833,312,4,826,3,0,0,0,99.45,0.24,0.0
GCF_900167195.1_IMG-taxon_2568526011_annotated_assembly_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.1,0.0
GCF_900184295.1_Chr_1_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.36,0.0
GCF_900187425.1_s3h14_genomic,Pseudomonas (5),182,833,312,0,832,1,0,0,0,100.0,0.08,0.0
GCF_900188285.1_IMG-taxon_2671180175_annotated_assembly_genomic,Pseudomonas (5),182,833,312,1,825,7,0,0,0,99.98,1.47,0.0
GCF_900235815.1_CFBP3840_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.24,0.0
GCF_900406855.1_De_novo_assembly_of_KCRI_isolate_RDK04_164A_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.19,0.0
GCF_900406965.1_De_novo_assembly_of_KCRI_isolate_RDK01_610_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.12,0.0
GCF_900455295.1_44858_D01_genomic,Pseudomonas (5),182,833,312,2,830,1,0,0,0,99.65,0.08,0.0
GCF_900455325.1_43295_F02_genomic,Pseudomonas (5),182,833,312,5,827,1,0,0,0,98.97,0.08,0.0
GCF_900455355.1_43366_F01_genomic,Pseudomonas (5),182,833,312,21,808,4,0,0,0,96.83,0.79,0.0
GCF_900455535.1_59178_F01_genomic,Pseudomonas (5),182,833,312,9,809,11,4,0,0,98.25,1.72,69.57
GCF_900497025.1_ASM90049702v1_genomic,Pseudomonas (5),182,833,312,1,831,1,0,0,0,99.68,0.08,0.0
GCF_900576585.1_p11.A10_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.19,0.0
GCF_900576595.1_p11.A11_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.49,0.0
GCF_900580805.1_p11.F10_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900581115.1_p11.H9_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900581145.1_p12.A5_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.3,0.0
GCF_900581215.1_p12.B5_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.3,0.0
GCF_900581495.1_p12.E8_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.54,25.0
GCF_900581585.1_p12.F1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.3,0.0
GCF_900581705.1_p12.G3_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900581975.1_p13.C11_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.5,50.0
GCF_900581995.1_p13.B9_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900582095.1_p13.D10_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.2,0.0
GCF_900582155.1_p13.D8_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.46,0.0
GCF_900582205.1_p13.E10_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900582225.1_p13.E12_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900582375.1_p13.F6_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.17,33.33
GCF_900582405.1_p13.F7_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.44,0.0
GCF_900582445.1_p13.E7_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900582485.1_p13.G2_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900582555.1_p13.H10_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.57,0.0
GCF_900582665.1_p1.A3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900582855.1_p1.B8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.17,0.0
GCF_900583195.1_p1.F10_genomic,Pseudomonas (5),182,833,312,2,829,2,0,0,0,99.66,0.14,0.0
GCF_900583275.1_p1.F7_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900583285.1_p1.G1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900583375.1_p1.H1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900583535.1_p20.A5_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900583645.1_p20.C11_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900583865.1_p20.E10_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900584025.1_p20.F12_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900584075.1_p20.F4_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900584145.1_p20.G11_genomic,Pseudomonas (5),182,833,312,0,828,5,0,0,0,100.0,0.8,20.0
GCF_900584375.1_p21.A5_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900584395.1_p21.A9_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900584595.1_p21.C9_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900585525.1_p22.E4_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900585555.1_p22.G2_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_900585595.1_p22.F7_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900586215.1_p23.G9_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_900586225.1_p23.H1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900586415.1_p24.B11_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900586475.1_p24.B3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900586535.1_p24.C12_genomic,Pseudomonas (5),182,833,312,0,827,6,0,0,0,100.0,0.39,0.0
GCF_900586655.1_p24.D3_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900586725.1_p24.E1_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.25,0.0
GCF_900586745.1_p24.E5_genomic,Pseudomonas (5),182,833,312,1,828,4,0,0,0,99.68,0.34,25.0
GCF_900587015.1_p24.G7_genomic,Pseudomonas (5),182,833,312,2,827,4,0,0,0,99.36,0.49,0.0
GCF_900587165.1_p25.A11_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900587375.1_p25.B9_genomic,Pseudomonas (5),182,833,312,0,829,4,0,0,0,100.0,0.33,0.0
GCF_900587395.1_p25.C1_genomic,Pseudomonas (5),182,833,312,1,830,2,0,0,0,99.68,0.14,0.0
GCF_900587855.1_p25.G4_genomic,Pseudomonas (5),182,833,312,1,829,3,0,0,0,99.68,0.18,0.0
GCF_900588085.1_p26.A8_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
GCF_900588375.1_p26.E2_genomic,Pseudomonas (5),182,833,312,0,831,2,0,0,0,100.0,0.14,0.0
GCF_900588715.1_p26.H4_genomic,Pseudomonas (5),182,833,312,0,830,3,0,0,0,100.0,0.46,0.0
