sseqid,stitle,mismatch,positive,gaps,ppos,pident,qcovs,evalue,bitscore,qseqid,cleaned_filename,motif_hits
1_NSRI01000001_02351,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRI01000001,3
146_VFER01000010_01486,unannotated protein,95,350,0,87.94,76.131,100,0.0,634.0,pao1_fabv,146_VFER01000010,4
1_RXVV01000001_00505,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXVV01000001,3
1_FRHN01000154_04336,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHN01000154,3
1_LLUB01000001_03834,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLUB01000001,3
1_JTUN01000001_05347,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTUN01000001,3
1_RXAG01000001_00222,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXAG01000001,3
9_QVNA01000001_05195,unannotated protein,97,345,1,86.68,75.377,100,0.0,623.0,pao1_fabv,9_QVNA01000001,3
1_LLRG01000001_04233,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLRG01000001,3
1_LLTF01000001_03475,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLTF01000001,3
1_LRYT01000001_01984,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYT01000001,3
1_MUKO01000001_02016,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MUKO01000001,3
1_LLOS01000001_04475,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLOS01000001,3
36_VFIL01000010_00103,unannotated protein,99,346,1,86.93,74.874,100,0.0,621.0,pao1_fabv,36_VFIL01000010,3
1_FRSE01000091_05744,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSE01000091,3
4_UTGT01001030_03801,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,4_UTGT01001030,3
1_KI519084_01126,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519084,3
1_JTRI01000001_05060,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRI01000001,3
1_NREU01000099_03049,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NREU01000099,3
1_JTVW01000010_04239,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTVW01000010,3
45_CP022097_04509,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,45_CP022097,4
1_FRON01000140_05545,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRON01000140,3
1_FRHK01000112_03076,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHK01000112,3
4_CVTL01000048_00543,unannotated protein,96,346,1,86.93,75.628,100,0.0,625.0,pao1_fabv,4_CVTL01000048,3
1_CP016955_04517,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP016955,3
1_NJFL02000001_01428,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NJFL02000001,3
1_LLNL01000001_00447,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNL01000001,3
4_LHVO01000001_02484,unannotated protein,95,350,0,87.94,76.131,100,0.0,635.0,pao1_fabv,4_LHVO01000001,4
1_JUAO01000001_03345,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUAO01000001,3
4_AZUL01000001_02236,unannotated protein,151,309,5,78.03,60.606,98,2.4599999999999985e-168,474.0,pao1_fabv,4_AZUL01000001,3
1_FRWD01000454_00694,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRWD01000454,3
1_LSQE01000001_06033,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQE01000001,3
1_CABITR010000001_01689,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_CABITR010000001,3
1_FRIY01000227_03045,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIY01000227,3
1_CAADKD010000001_00690,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADKD010000001,3
1_NRBS01000001_02766,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRBS01000001,3
1_QBEH01000010_02425,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEH01000010,3
1_SDVQ01000044_01377,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SDVQ01000044,3
1_NRFW01000010_01066,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFW01000010,3
1_CTES01000001_04653,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CTES01000001,3
80_PCQG01000001_00940,unannotated protein,99,345,1,86.68,74.874,100,0.0,618.0,pao1_fabv,80_PCQG01000001,3
1_JTZL01000001_02058,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZL01000001,3
1_QZGA01000001_04556,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QZGA01000001,3
1_QBLE01000001_04587,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBLE01000001,3
1_NXHP01000100_01968,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_NXHP01000100,3
1_NSOY01000001_04129,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSOY01000001,3
1_RWQW01000001_00504,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWQW01000001,3
1_FRIA01000199_05354,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRIA01000199,3
42_LUXZ01000001_06532,unannotated protein,62,240,1,86.96,77.17399999999998,69,7.029999999999995e-155,436.0,pao1_fabv,42_LUXZ01000001,1
42_LUXZ01000001_06533,unannotated protein,35,98,0,85.22,69.565,29,6.679999999999998e-55,174.0,pao1_fabv,42_LUXZ01000001,2
1_OVCY01000086_00232,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_OVCY01000086,3
1_SCYH01000001_03177,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCYH01000001,3
1_NIPB01000039_04479,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NIPB01000039,3
1_LSQB01000001_03482,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSQB01000001,3
1_RHRZ01000010_05344,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RHRZ01000010,3
1_QVDG01000100_03774,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVDG01000100,3
1_RWWQ01000069_01548,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_RWWQ01000069,3
1_MCMC01000001_00240,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MCMC01000001,3
1_FRMH01000071_03531,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMH01000071,3
1_LLSS01000001_00560,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSS01000001,3
4_SMCT01000001_00566,unannotated protein,153,308,5,77.78,60.101000000000006,98,1.299999999999999e-167,474.0,pao1_fabv,4_SMCT01000001,2
1_FRQI01000087_04401,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRQI01000087,3
1_SELB01000001_02511,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SELB01000001,3
1_LLQU01000001_04091,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLQU01000001,3
14_BBQB01000059_00428,unannotated protein,82,357,0,89.92,79.345,99,0.0,664.0,pao1_fabv,14_BBQB01000059,4
1_JUAH01000001_00373,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUAH01000001,3
1_FRRO01000077_03710,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRRO01000077,3
32_VDNC01000010_01952,unannotated protein,145,311,5,78.54,62.121,98,3.479999999999997e-177,496.0,pao1_fabv,32_VDNC01000010,3
1_VOIN01000010_04843,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VOIN01000010,3
1_RWTN01000001_00734,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWTN01000001,3
32_PJCG01000001_01898,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.799999999999999e-167,472.0,pao1_fabv,32_PJCG01000001,3
1_SDVG01000099_02130,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_SDVG01000099,3
1_LEGE01000001_02552,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEGE01000001,3
1_LSAA01000001_04930,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LSAA01000001,3
1_LRZA01000001_03577,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_LRZA01000001,3
1_CVUY01000001_05337,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVUY01000001,3
1_RWMZ01000001_02625,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_RWMZ01000001,3
1_NSPM01000001_04209,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSPM01000001,3
1_JTZO01000001_00226,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTZO01000001,3
1_QVAZ01000100_04885,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QVAZ01000100,3
1_JTQP01000001_03393,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTQP01000001,3
1_LLQN01000001_00497,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LLQN01000001,3
1_CVXH01000001_03614,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVXH01000001,3
4_FMUC01000033_00918,unannotated protein,95,350,0,87.94,76.131,100,0.0,635.0,pao1_fabv,4_FMUC01000033,4
45_LDET01000047_03430,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,45_LDET01000047,4
1_JTMR01000001_03717,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTMR01000001,3
1_LLMU01000001_04269,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLMU01000001,3
1_QBEL01000010_03404,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_QBEL01000010,3
36_VUOL01000001_03521,unannotated protein,99,346,1,86.93,74.874,100,0.0,621.0,pao1_fabv,36_VUOL01000001,3
22_009512_04478,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.899999999999999e-167,472.0,pao1_fabv,22_009512,3
1_LZTO01000001_05190,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LZTO01000001,3
4_UVTC01000078_02982,unannotated protein,98,347,1,87.19,75.126,100,0.0,622.0,pao1_fabv,4_UVTC01000078,3
1_CAADMG010000001_00477,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADMG010000001,3
1_CVWW01000001_05474,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CVWW01000001,3
1_NBEZ01000100_04362,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NBEZ01000100,3
1_NQZY01000010_00569,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NQZY01000010,3
1_RWLA01000001_04399,unannotated protein,2,396,0,99.5,99.497,100,0.0,809.0,pao1_fabv,1_RWLA01000001,3
1_NSWR01000001_04512,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWR01000001,3
1_FRLK01000087_04878,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRLK01000087,3
1_NSOZ01000001_02982,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSOZ01000001,3
9_MRST01000018_04666,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_MRST01000018,3
1_DF396803_00453,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_DF396803,3
1_RXTV01000001_00239,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXTV01000001,3
1_SCXU01000001_04813,unannotated protein,2,397,0,99.75,99.497,100,0.0,812.0,pao1_fabv,1_SCXU01000001,3
1_NFGW01000100_01205,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NFGW01000100,3
1_JUSS01000037_05150,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_JUSS01000037,3
1_NSUB01000001_03742,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSUB01000001,3
22_MING01000001_01752,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.0499999999999986e-167,472.0,pao1_fabv,22_MING01000001,3
1_RXSZ01000001_01731,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_RXSZ01000001,3
1_AKZH01000001_01952,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_AKZH01000001,3
9_JRXU01000030_02221,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,9_JRXU01000030,3
9_LCZB01000023_03943,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,9_LCZB01000023,4
1_VWQO01000001_00432,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VWQO01000001,3
1_JUOD01000001_02131,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUOD01000001,3
1_RXER01000001_04928,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXER01000001,3
1_QZXU01000274_04133,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_QZXU01000274,3
1_MWYO01000001_00045,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MWYO01000001,3
1_LDLW01000001_00174,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDLW01000001,3
1_NSYJ01000001_02337,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYJ01000001,3
1_RWRC01000001_00232,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRC01000001,3
1_CAADMM010000001_01629,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADMM010000001,3
1_LDMK01000001_00025,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LDMK01000001,3
1_CABITO010000001_00848,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CABITO010000001,3
1_CCPE01000001_02109,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CCPE01000001,3
1_LLSZ01000001_05582,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSZ01000001,3
1_JTSA01000001_01622,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTSA01000001,3
1_JTUP01000001_02136,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTUP01000001,3
1_LLSF01000001_05449,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLSF01000001,3
4_BCBM01000001_04722,unannotated protein,153,309,5,78.03,60.101000000000006,98,2.0799999999999997e-167,472.0,pao1_fabv,4_BCBM01000001,3
1_NSVE01000001_04735,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSVE01000001,3
1_JTTK01000001_02027,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTTK01000001,3
1_RXAU01000001_04791,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXAU01000001,3
4_POHJ01000100_04391,unannotated protein,84,352,0,88.44,78.89399999999998,100,0.0,656.0,pao1_fabv,4_POHJ01000100,5
1_LLTG01000001_03264,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLTG01000001,3
1_LLMO01000001_03443,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LLMO01000001,3
1_CP030328_03516,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP030328,3
1_JTND01000001_03698,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTND01000001,3
22_015733_04629,unannotated protein,154,309,5,78.03,59.848,98,1.0299999999999995e-172,485.0,pao1_fabv,22_015733,3
1_NRFY01000010_04726,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRFY01000010,3
1_LLKW01000001_04411,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LLKW01000001,3
1_RXDW01000001_01430,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RXDW01000001,3
1_FRNF01000120_05354,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRNF01000120,3
1_SCXL01000001_03058,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_SCXL01000001,3
1_RAEJ01000035_00303,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RAEJ01000035,3
1_KI519229_01357,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_KI519229,3
1_RWRU01000001_02731,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWRU01000001,3
1_LEIY01000001_02307,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEIY01000001,3
64_JH650757_02728,unannotated protein,151,301,7,76.2,60.0,98,2.6199999999999977e-163,461.0,pao1_fabv,64_JH650757,3
1_CWEU01000001_03724,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CWEU01000001,3
1_011770_02163,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_011770,3
1_CP034436_03681,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP034436,3
9_QGAF01000001_04800,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,9_QGAF01000001,3
1_FRHF01000137_03725,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRHF01000137,3
1_MAZI01000061_01991,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZI01000061,3
142_BDAH01000001_03884,unannotated protein,99,348,1,87.44,74.874,100,0.0,624.0,pao1_fabv,142_BDAH01000001,3
1_NSWO01000001_02654,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSWO01000001,3
22_CP022560_02344,unannotated protein,150,307,5,77.53,60.859,98,3.0499999999999985e-174,489.0,pao1_fabv,22_CP022560,3
1_VWQE01000001_02018,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_VWQE01000001,3
1_LEFZ01000001_05152,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFZ01000001,3
1_LLNA01000001_05067,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLNA01000001,3
1_NRGE01000090_04424,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_NRGE01000090,3
1_FRGF01000189_04419,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRGF01000189,3
1_FRUG01000288_03067,unannotated protein,1,397,0,99.75,99.749,100,0.0,811.0,pao1_fabv,1_FRUG01000288,3
22_SPUT01000001_02748,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.819999999999999e-167,472.0,pao1_fabv,22_SPUT01000001,3
1_FRXG01000466_02540,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRXG01000466,3
1_MVBW01000001_01761,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MVBW01000001,3
1_LEKD01000001_03577,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEKD01000001,3
1_LRYL01000001_02992,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYL01000001,3
1_NINQ01000001_05890,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NINQ01000001,3
1_NSYL01000001_03297,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSYL01000001,3
1_NRGM01000100_01121,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NRGM01000100,3
1_QVEE01000100_00684,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_QVEE01000100,3
1_LLTD01000001_04221,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LLTD01000001,3
14_CP027743_02573,unannotated protein,82,356,0,89.67,79.345,99,0.0,663.0,pao1_fabv,14_CP027743,4
1_MJMC01000001_00151,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_MJMC01000001,3
1_MVDK01000001_02581,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MVDK01000001,3
1_FRSX01000393_01863,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRSX01000393,3
1_LEFI01000001_00777,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEFI01000001,3
1_RACY01000195_00258,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RACY01000195,3
4_POEC01000100_03125,unannotated protein,95,346,1,86.93,75.87899999999998,100,0.0,625.0,pao1_fabv,4_POEC01000100,3
1_LRYV01000001_03145,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LRYV01000001,3
107_JYLM01000010_02983,unannotated protein,97,347,1,87.19,75.377,100,0.0,624.0,pao1_fabv,107_JYLM01000010,3
1_PPDU01000001_03295,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_PPDU01000001,3
9_SRXQ01000060_02535,unannotated protein,96,348,0,87.44,75.87899999999998,100,0.0,630.0,pao1_fabv,9_SRXQ01000060,4
1_RWTT01000001_04441,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWTT01000001,3
1_MAZQ01000083_03472,unannotated protein,1,397,0,99.75,99.749,100,0.0,812.0,pao1_fabv,1_MAZQ01000083,3
1_JUZF01000001_05974,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JUZF01000001,3
1_JTRF01000001_05615,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_JTRF01000001,3
1_FRTS01000244_03998,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_FRTS01000244,3
1_022360_03033,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_022360,3
12_FMHS01000021_00348,unannotated protein,83,349,0,87.69,79.146,100,0.0,660.0,pao1_fabv,12_FMHS01000021,4
9_LS483372_01806,unannotated protein,97,345,1,86.68,75.377,100,0.0,623.0,pao1_fabv,9_LS483372,3
1_CP032257_05192,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP032257,3
1_MPCQ01000001_01402,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_MPCQ01000001,3
1_RWMP01000001_00192,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWMP01000001,3
1_FRMR01000223_00160,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_FRMR01000223,3
4_POGW01000100_05028,unannotated protein,98,347,1,87.19,75.126,100,0.0,620.0,pao1_fabv,4_POGW01000100,3
1_FRGS01000210_02158,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_FRGS01000210,3
1_CAADLC010000001_00695,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADLC010000001,3
1_CP013993_02262,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CP013993,3
1_CCOL01000001_01749,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CCOL01000001,3
4_FMWI01000027_03630,unannotated protein,83,356,0,89.67,79.093,99,0.0,664.0,pao1_fabv,4_FMWI01000027,4
1_LOQZ01000001_03212,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_LOQZ01000001,3
1_LEJX01000001_02702,unannotated protein,1,397,0,99.75,99.749,100,0.0,813.0,pao1_fabv,1_LEJX01000001,3
1_CAADMH010000001_00400,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CAADMH010000001,3
1_RWVI01000001_03729,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_RWVI01000001,3
42_MDFH01000001_05047,unannotated protein,99,346,1,86.93,74.874,100,0.0,619.0,pao1_fabv,42_MDFH01000001,3
1_CWFR01000001_00504,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_CWFR01000001,3
4_NEIR01000001_04683,unannotated protein,154,308,5,77.78,59.848,98,2.5399999999999986e-166,469.0,pao1_fabv,4_NEIR01000001,3
1_NSRV01000001_03877,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSRV01000001,3
4_POFT01000100_03345,unannotated protein,100,347,1,87.19,74.623,100,0.0,619.0,pao1_fabv,4_POFT01000100,3
109_FNSU01000004_06216,unannotated protein,97,349,0,87.69,75.628,100,0.0,630.0,pao1_fabv,109_FNSU01000004,4
22_KZ987399_00926,unannotated protein,153,309,5,78.03,60.101000000000006,98,1.8399999999999984e-167,472.0,pao1_fabv,22_KZ987399,3
39_PCQE01000001_03548,unannotated protein,97,347,1,87.19,75.377,100,0.0,621.0,pao1_fabv,39_PCQE01000001,3
1_NSQH01000001_03829,unannotated protein,0,398,0,100.0,100.0,100,0.0,815.0,pao1_fabv,1_NSQH01000001,3
45_PYJM01000001_00635,unannotated protein,83,357,0,89.92,79.093,99,0.0,664.0,pao1_fabv,45_PYJM01000001,4
1_CP012578_02108,unannotated protein,1,398,0,100.0,99.749,100,0.0,813.0,pao1_fabv,1_CP012578,3
